X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.297642003116,44.9815730094274,0013XX 4TH AVE N,MP20218653          ,4     ,2021/01/13 00:00:00+00,1044,2021/01/12 00:00:00+00,2021/01/13 10:44:00+00,1830,ROBPER  ,ROBBERY OF PERSON             ,04 ,2021/01/14 00:00:00+00,14914,-93.29764872,44.981575,-10385846,5618621,Harrison,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,193
-93.2351462087998,44.9483696297395,0025XX LAKE ST E,MP20218672          ,3     ,2021/01/13 00:00:00+00,952,2021/01/11 00:00:00+00,2021/01/13 09:52:00+00,600,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/14 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,194
-93.267656238932,44.968482088065,0014XX PORTLAND AVE ,MP20218693          ,1     ,2021/01/13 00:00:00+00,1035,2021/01/13 00:00:00+00,2021/01/13 10:35:00+00,1035,THEFT   ,OTHER THEFT                   ,07 ,2021/01/14 00:00:00+00,18562,-93.26765708,44.96848547,-10382508,5616561,Elliot Park,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,195
-93.2860088201866,44.9679799980862,0004XX OAK GROVE ST ,MP20218728          ,1     ,2021/01/13 00:00:00+00,1134,2021/01/13 00:00:00+00,2021/01/13 11:34:00+00,1134,BIKETF  ,BIKE THEFT                    ,07,2021/01/14 00:00:00+00,15049,-93.28601271,44.9679837,-10384551,5616482,Loring Park,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,196
-93.2880929116458,44.9492024915236,0029XX LYNDALE AVE S,MP20218763          ,5     ,2021/01/13 00:00:00+00,1344,2020/01/24 00:00:00+00,2021/01/13 13:44:00+00,2000,CSCR    ,CSC - RAPE                    ,03 ,2021/01/14 00:00:00+00,16764,-93.2880931,44.94920528,-10384783,5613528,Lowry Hill East,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,197
-93.2970491150284,45.035443075942,,MP20218774          ,4     ,2021/01/13 00:00:00+00,1313,2021/01/12 00:00:00+00,2021/01/13 13:13:00+00,1800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/14 00:00:00+00,,-93.29705,45.03545,-10385780,5627103,Webber - Camden,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,198
-93.247408212428,44.9465576367843,,MP20218776          ,3     ,2021/01/13 00:00:00+00,1257,2021/01/13 00:00:00+00,2021/01/13 12:57:00+00,1230,ROBPAG  ,ROBBERY PER AGG               ,04 ,2021/01/13 00:00:00+00,,-93.24741,44.94656,-10380254,5613112,Corcoran,2021/01/15 00:00:00+00,2021/01/16 07:01:38+00,199
-93.2712495000685,44.972517714962,0002XX 10TH ST S,MP20218779          ,1     ,2021/01/13 00:00:00+00,1329,2021/01/13 00:00:00+00,2021/01/13 13:29:00+00,1329,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/14 00:00:00+00,19565,-93.27125498,44.97251895,-10382908,5617196,Downtown West,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,200
-93.3133715037409,45.0213675683446,0036XX THOMAS AVE N,MP20218792          ,4     ,2021/01/13 00:00:00+00,1300,2021/01/12 00:00:00+00,2021/01/13 13:00:00+00,0,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/14 00:00:00+00,18904,-93.31337152,45.02137316,-10387597,5624886,Cleveland,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,201
-93.2908687058737,44.9872405783108,,MP20218808          ,4     ,2021/01/13 00:00:00+00,1432,2021/01/13 00:00:00+00,2021/01/13 14:32:00+00,1336,DASLT2  ,2ND DEG DOMES ASLT            ,05 ,2021/01/13 00:00:00+00,,-93.29087,44.98724,-10385092,5619513,Sumner - Glenwood,2021/01/15 00:00:00+00,2021/01/16 07:01:38+00,202
-93.2976599694216,44.9806834298065,0013XX GLENWOOD AVE ,MP20218837          ,4     ,2021/01/13 00:00:00+00,1417,2021/01/09 00:00:00+00,2021/01/13 14:17:00+00,1930,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/14 00:00:00+00,22112,-93.29766623,44.98068679,-10385848,5618481,Harrison,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,203
-93.2603439525193,45.0140459204193,0025XX 5TH ST NE,MP20218850          ,2     ,2021/01/13 00:00:00+00,1542,2020/12/25 00:00:00+00,2021/01/13 15:42:00+00,1920,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/01/14 00:00:00+00,21042,-93.26034927,45.0140515,-10381694,5623733,Holland,2021/01/27 00:00:00+00,2021/01/28 07:02:13+00,204
-93.267656238932,44.9633148000645,0019XX PORTLAND AVE ,MP20218867          ,3     ,2021/01/13 00:00:00+00,1537,2021/01/12 00:00:00+00,2021/01/13 15:37:00+00,1700,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/13 00:00:00+00,22557,-93.26765722,44.96331735,-10382508,5615748,Ventura Village,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,205
-93.2506601137565,44.9851248361884,,MP20218914          ,2     ,2021/01/14 00:00:00+00,1026,2021/01/13 00:00:00+00,2021/01/14 10:26:00+00,840,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/14 00:00:00+00,,-93.25066,44.98513,-10380616,5619180,Marcy Holmes,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,206
-93.3082511066214,45.0168464184326,,MP20218921          ,4     ,2021/01/13 00:00:00+00,1831,2021/01/13 00:00:00+00,2021/01/13 18:31:00+00,600,CSCR    ,CSC - RAPE                    ,03 ,2021/01/14 00:00:00+00,,-93.30825,45.01685,-10387027,5624174,Folwell,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,207
-93.2729832485669,44.9865544002327,0004XX 2ND ST N,MP20218928          ,1     ,2021/01/13 00:00:00+00,1759,2021/01/13 00:00:00+00,2021/01/13 17:59:00+00,1230,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/01/14 00:00:00+00,14828,-93.27299012,44.98655449,-10383101,5619405,North Loop,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,208
-93.2943272197176,45.0158367308551,0033XX EMERSON AVE N,MP20218933          ,4     ,2021/01/13 00:00:00+00,1646,2021/01/13 00:00:00+00,2021/01/13 16:46:00+00,1630,DASLT2  ,2ND DEG DOMES ASLT            ,05 ,2021/01/14 00:00:00+00,19818,-93.29433053,45.01583896,-10385477,5624015,Folwell,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,209
-93.3008579718331,44.945661155962,0031XX HUMBOLDT AVE S,MP20218936          ,5     ,2021/01/13 00:00:00+00,1911,2021/01/13 00:00:00+00,2021/01/13 19:11:00+00,1645,ROBBIZ  ,ROBBERY OF BUSINESS           ,04 ,2021/01/14 00:00:00+00,22012,-93.30086095,44.94566381,-10386204,5612971,ECCO,2021/01/15 00:00:00+00,2021/01/16 07:01:38+00,210
-93.2779239826295,44.9474922508198,0030XX NICOLLET AVE ,MP20218945          ,5     ,2021/01/13 00:00:00+00,1709,2021/01/13 00:00:00+00,2021/01/13 17:09:00+00,1708,THEFT   ,OTHER THEFT                   ,07 ,2021/01/14 00:00:00+00,17535,-93.2779272,44.9474943,-10383651,5613259,Lyndale,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,211
-93.2658326589053,44.9735154560974,0007XX 5TH AVE S,MP20218954          ,1     ,2021/01/13 00:00:00+00,1921,2021/01/13 00:00:00+00,2021/01/13 19:21:00+00,800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/14 00:00:00+00,21740,-93.26583963,44.97352012,-10382305,5617353,Downtown West,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,212
-93.2879851138117,45.0047925076923,,MP20218957          ,4     ,2021/01/13 00:00:00+00,1723,2021/01/06 00:00:00+00,2021/01/13 17:23:00+00,1500,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/14 00:00:00+00,,-93.28799,45.0048,-10384771,5622276,Hawthorne,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,213
-93.2777083869613,44.970503114667,0013XX NICOLLET MALL  ,MP20218959          ,1     ,2021/01/13 00:00:00+00,1715,2021/01/13 00:00:00+00,2021/01/13 17:15:00+00,1630,THEFT   ,OTHER THEFT                   ,07 ,2021/01/14 00:00:00+00,16714,-93.27771387,44.97050597,-10383627,5616879,Loring Park,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,214
-93.238074716626,44.94475830297,0023XX 32ND ST E,MP20218969          ,3     ,2021/01/13 00:00:00+00,1734,2021/01/11 00:00:00+00,2021/01/13 17:34:00+00,700,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/14 00:00:00+00,17539,-93.23807829,44.94475963,-10379215,5612829,Corcoran,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,215
-93.301316112628,44.9914908872646,0016XX PLYMOUTH AVE N,MP20218978          ,4     ,2021/01/13 00:00:00+00,1834,2021/01/13 00:00:00+00,2021/01/13 18:34:00+00,1730,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/01/14 00:00:00+00,15849,-93.30132342,44.99149664,-10386255,5620182,Near - North,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,216
-93.2447941149512,44.9296175048583,0040XX 19TH AVE S,MP20218992          ,3     ,2021/01/13 00:00:00+00,1809,2021/01/13 00:00:00+00,2021/01/13 18:09:00+00,1809,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/14 00:00:00+00,13137,-93.24480083,44.92962332,-10379963,5610448,Standish,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,217
-93.2702793195617,44.9458201074835,0031XX 4TH AVE S,MP20218998          ,3     ,2021/01/13 00:00:00+00,1821,2021/01/13 00:00:00+00,2021/01/13 18:21:00+00,1820,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/01/14 00:00:00+00,11925,-93.27028239,44.94582064,-10382800,5612996,Central,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,218
-93.2613590487904,44.9519552998287,0008XX 28TH ST E,MP20219036          ,3     ,2021/01/13 00:00:00+00,1947,2021/01/13 00:00:00+00,2021/01/13 19:47:00+00,1947,THEFT   ,OTHER THEFT                   ,07 ,2021/01/14 00:00:00+00,15519,-93.26136643,44.95195537,-10381807,5613961,Midtown Phillips,2021/01/15 00:00:00+00,2021/01/16 07:01:38+00,219
-93.2708452581907,44.9626855413214,0003XX FRANKLIN AVE E,MP20219059          ,5     ,2021/01/13 00:00:00+00,1943,2021/01/13 00:00:00+00,2021/01/13 19:43:00+00,1940,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/14 00:00:00+00,21243,-93.2708505,44.96268897,-10382863,5615649,Whittier,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,220
-93.3089428093902,44.9289369972631,0041XX WEST LAKE HARRIET PKWY ,MP20219096          ,5     ,2021/01/13 00:00:00+00,2125,2021/01/13 00:00:00+00,2021/01/13 21:25:00+00,2125,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/13 00:00:00+00,14391,-93.30894632,44.92894054,-10387104,5610341,East Harriet,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,221
-93.2696774483213,44.9777413646127,0005XX MARQUETTE AVE ,MP20219124          ,1     ,2021/01/13 00:00:00+00,2227,2021/01/13 00:00:00+00,2021/01/13 22:27:00+00,1830,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/14 00:00:00+00,17245,-93.26967792,44.97774511,-10382733,5618018,Downtown West,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,222
-93.2696774483213,44.9777413646127,0005XX MARQUETTE AVE ,MP20219132          ,1     ,2021/01/13 00:00:00+00,2228,2021/01/13 00:00:00+00,2021/01/13 22:28:00+00,1830,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/14 00:00:00+00,17245,-93.26967792,44.97774511,-10382733,5618018,Downtown West,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,223
-93.2455666660956,44.9830979709512,0007XX UNIVERSITY AVE SE,MP20219133          ,2     ,2021/01/14 00:00:00+00,116,2021/01/13 00:00:00+00,2021/01/14 01:16:00+00,2140,ROBPAG  ,ROBBERY PER AGG               ,04 ,2021/01/14 00:00:00+00,17978,-93.24557297,44.98309944,-10380049,5618861,Marcy Holmes,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,224
-93.2229560703943,44.9386859298135,0035XX 34TH AVE S,MP20219238          ,3     ,2021/01/14 00:00:00+00,27,2021/01/14 00:00:00+00,2021/01/14 00:27:00+00,20,CARJCK  ,ROBBERY INCLUDING AUTO THEFT  ,,2021/01/14 00:00:00+00,20889,-93.222961,44.93868815,-10377532,5611874,Howe,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,225
-93.2715728935708,44.9492088492006,0029XX CLINTON AVE ,MP20219365          ,3     ,2021/01/14 00:00:00+00,1041,2021/01/14 00:00:00+00,2021/01/14 10:41:00+00,200,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/01/14 00:00:00+00,17058,-93.27157562,44.94921413,-10382944,5613529,Phillips West,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,226
-93.3049453063758,44.9506647387028,0028XX EAST LAKE OF THE ISLES PKWY ,MP20219366          ,5     ,2021/01/14 00:00:00+00,1012,2021/01/14 00:00:00+00,2021/01/14 10:12:00+00,33,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/01/14 00:00:00+00,21953,-93.30494979,44.95066635,-10386659,5613758,East Isles,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,227
-93.2351462087998,44.9483696297395,0025XX LAKE ST E,MP20219367          ,3     ,2021/01/14 00:00:00+00,1223,2021/01/14 00:00:00+00,2021/01/14 12:23:00+00,737,SHOPLF  ,SHOPLIFTING                   ,07 ,2021/01/14 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2021/01/14 00:00:00+00,2021/01/15 07:00:19+00,228
-93.3159766180648,45.024097865189,,MP20219376          ,4     ,2021/01/14 00:00:00+00,1700,2021/01/14 00:00:00+00,2021/01/14 17:00:00+00,823,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/01/14 00:00:00+00,,-93.31598,45.0241,-10387887,5625316,Victory,2021/01/15 00:00:00+00,2021/01/16 07:01:38+00,229
-93.2041992472618,44.9397096942783,0034XX EDMUND BLVD ,MP202110221         ,3     ,2021/01/15 00:00:00+00,1507,2021/01/15 00:00:00+00,2021/01/15 15:07:00+00,530,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/01/17 00:00:00+00,18834,-93.20420548,44.93971597,-10375444,5612035,Howe,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,230
-93.2346611185463,44.9277985599893,0041XX 26TH AVE S,MP202110249         ,3     ,2021/01/15 00:00:00+00,1345,2021/01/15 00:00:00+00,2021/01/15 13:45:00+00,1000,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/17 00:00:00+00,20883,-93.23466144,44.92780447,-10378835,5610162,Standish,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,231
-93.2808345241501,44.9693273688609,0013XX SPRUCE PL ,MP202110278         ,1     ,2021/01/16 00:00:00+00,1136,2021/01/09 00:00:00+00,2021/01/16 11:36:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/17 00:00:00+00,17039,-93.2808366,44.96932761,-10383975,5616694,Loring Park,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,232
-93.2448659801739,44.9479500154077,0030XX 19TH AVE S,MP202110282         ,3     ,2021/01/15 00:00:00+00,1503,2021/01/15 00:00:00+00,2021/01/15 15:03:00+00,1503,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/01/17 00:00:00+00,11249,-93.24487203,44.94795139,-10379971,5613331,Corcoran,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,233
-93.228965799645,44.9323140164282,0030XX 39TH ST E,MP202110283         ,3     ,2021/01/15 00:00:00+00,1503,2021/01/15 00:00:00+00,2021/01/15 15:03:00+00,1503,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/17 00:00:00+00,12198,-93.22896588,44.9323159,-10378201,5610872,Standish,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,234
-93.2524387780191,44.9404473020819,0034XX BLOOMINGTON AVE ,MP202110652         ,3     ,2021/01/15 00:00:00+00,2333,2021/01/15 00:00:00+00,2021/01/15 23:33:00+00,2155,ROBPAG  ,ROBBERY PER AGG               ,04 ,2021/01/16 00:00:00+00,19593,-93.2524401,44.94044957,-10380814,5612151,Powderhorn Park,2021/01/20 00:00:00+00,2021/01/21 07:00:56+00,235
-93.2796756974336,44.9495394474376,0029XX BLAISDELL AVE ,MP202110862         ,5     ,2021/01/16 00:00:00+00,2125,2021/01/16 00:00:00+00,2021/01/16 21:25:00+00,244,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/01/16 00:00:00+00,17033,-93.27968211,44.94954085,-10383846,5613581,Whittier,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,236
-93.254819313522,44.9627236784114,,MP202110880         ,3     ,2021/01/16 00:00:00+00,357,2021/01/16 00:00:00+00,2021/01/16 03:57:00+00,310,DASLT2  ,2ND DEG DOMES ASLT            ,05 ,2021/01/17 00:00:00+00,,-93.25482,44.96273,-10381079,5615655,Ventura Village,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,237
-93.2880120632702,44.9600158820225,0022XX LYNDALE AVE S,MP202110883         ,5     ,2021/01/16 00:00:00+00,327,2021/01/16 00:00:00+00,2021/01/16 03:27:00+00,327,THEFT   ,OTHER THEFT                   ,07 ,2021/01/17 00:00:00+00,16534,-93.28801715,44.96002038,-10384774,5615229,Lowry Hill East,2021/01/20 00:00:00+00,2021/01/21 07:00:56+00,238
-93.2657697768354,45.031919762156,0034XX 2HALF ST NE,MP202110923         ,2     ,2021/01/16 00:00:00+00,723,2021/01/16 00:00:00+00,2021/01/16 07:23:00+00,400,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/17 00:00:00+00,10927,-93.26577672,45.03192219,-10382298,5626548,Columbia Park,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,239
-93.2625538081183,44.9626982536875,,MP202110924         ,3     ,2021/01/16 00:00:00+00,557,2021/01/15 00:00:00+00,2021/01/16 05:57:00+00,1800,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/01/17 00:00:00+00,,-93.26255,44.9627,-10381940,5615651,Ventura Village,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,240
-93.2775377070574,44.8956140665743,0001XX 59TH ST E,MP202110944         ,5     ,2021/01/16 00:00:00+00,1010,2021/01/16 00:00:00+00,2021/01/16 10:10:00+00,650,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/17 00:00:00+00,15243,-93.27754595,44.89561447,-10383608,5605103,Windom,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,241
-93.2849308418457,45.013982415475,0032XX 4TH ST N,MP202110953         ,4     ,2021/01/16 00:00:00+00,740,2021/01/16 00:00:00+00,2021/01/16 07:40:00+00,730,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/01/17 00:00:00+00,18676,-93.28493554,45.01398311,-10384431,5623723,McKinley,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,242
-93.2219409741232,44.9314554710573,0039XX MINNEHAHA AVE ,MP202110971         ,3     ,2021/01/16 00:00:00+00,830,2021/01/15 00:00:00+00,2021/01/16 08:30:00+00,800,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/17 00:00:00+00,12443,-93.22194877,44.93145833,-10377419,5610737,Howe,2021/01/19 00:00:00+00,2021/01/20 07:00:39+00,243
-93.3236212811327,44.9664927690687,0016XX CEDAR LAKE PKWY ,MP202110998         ,4     ,2021/01/16 00:00:00+00,1410,2021/01/16 00:00:00+00,2021/01/16 14:10:00+00,958,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/01/16 00:00:00+00,21565,-93.32362741,44.96649752,-10388738,5616248,Bryn - Mawr,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,244
-93.2986930319984,45.0008861915917,0021XX IRVING AVE N,MP202111015         ,4     ,2021/01/16 00:00:00+00,1051,2021/01/14 00:00:00+00,2021/01/16 10:51:00+00,1900,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/17 00:00:00+00,22656,-93.29870156,45.00088832,-10385963,5621661,Jordan,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,245
-93.2351462087998,44.9483696297395,0025XX LAKE ST E,MP202111029         ,3     ,2021/01/16 00:00:00+00,1128,2021/01/16 00:00:00+00,2021/01/16 11:28:00+00,1120,THEFT   ,OTHER THEFT                   ,07 ,2021/01/17 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,246
-93.2918748189919,45.0266756538616,0039XX COLFAX AVE N,MP202111051         ,4     ,2021/01/16 00:00:00+00,1320,2021/01/16 00:00:00+00,2021/01/16 13:20:00+00,1202,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/01/17 00:00:00+00,18127,-93.29187846,45.02667766,-10385204,5625722,Webber - Camden,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,247
-93.3044602161224,44.9905951084521,0012XX MORGAN AVE N,MP202111052         ,4     ,2021/01/16 00:00:00+00,1209,2020/12/03 00:00:00+00,2021/01/16 12:09:00+00,0,CSCR    ,CSC - SODOMY                  ,03 ,2021/01/17 00:00:00+00,20300,-93.30446639,44.99059751,-10386605,5620041,Near - North,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,248
-93.2384609921982,44.9828565214127,0011XX 5TH ST SE,MP202111061         ,2     ,2021/01/16 00:00:00+00,1243,2021/01/15 00:00:00+00,2021/01/16 12:43:00+00,1200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/17 00:00:00+00,20425,-93.23846807,44.98285766,-10379258,5618823,Marcy Holmes,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,249
-93.2037051738556,44.9251908812037,0043XX WEST RIVER PKWY S,MP202111091         ,3     ,2021/01/16 00:00:00+00,1327,2021/01/16 00:00:00+00,2021/01/16 13:27:00+00,1300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/17 00:00:00+00,19803,-93.20370625,44.92519188,-10375389,5609752,Hiawatha,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,250
-93.2397186335959,44.9341137402574,,MP202111095         ,3     ,2021/01/16 00:00:00+00,1328,2021/01/16 00:00:00+00,2021/01/16 13:28:00+00,1328,ASLT3   ,ASLT-SGNFCNT BDLY HM          ,05 ,2021/01/17 00:00:00+00,,-93.23972,44.93412,-10379398,5611155,Standish,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,251
-93.230834295436,44.9314045938917,0039XX 29TH AVE S,MP202111101         ,3     ,2021/01/16 00:00:00+00,1340,2021/01/16 00:00:00+00,2021/01/16 13:40:00+00,1340,ASLT3   ,ASLT-SGNFCNT BDLY HM          ,05 ,2021/01/17 00:00:00+00,13017,-93.2308431,44.93141021,-10378409,5610729,Standish,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,252
-93.2288310523524,45.003636519944,0015XX NEW BRIGHTON BLVD ,MP202111107         ,2     ,2021/01/16 00:00:00+00,1357,2021/01/16 00:00:00+00,2021/01/16 13:57:00+00,1022,THEFT   ,OTHER THEFT                   ,07 ,2021/01/17 00:00:00+00,21511,-93.22883412,45.00363907,-10378186,5622094,Northeast Park,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,253
-93.2549271113561,44.9260304394897,0042XX 14TH AVE S,MP202111156         ,3     ,2021/01/16 00:00:00+00,1716,2021/01/16 00:00:00+00,2021/01/16 17:16:00+00,601,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/17 00:00:00+00,12329,-93.25493142,44.92603193,-10381091,5609884,Northrop,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,254
-93.2734144399032,44.9754282743195,0008XX NICOLLET MALL  ,MP202111161         ,1     ,2021/01/16 00:00:00+00,1730,2021/01/16 00:00:00+00,2021/01/16 17:30:00+00,1400,ROBPER  ,ROBBERY OF PERSON             ,04 ,2021/01/17 00:00:00+00,19245,-93.27342211,44.97543284,-10383149,5617654,Downtown West,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,255
-93.2217074121493,44.996966904372,,MP202111327         ,2     ,2021/01/16 00:00:00+00,1955,2021/01/15 00:00:00+00,2021/01/16 19:55:00+00,2000,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/17 00:00:00+00,,-93.22171,44.99697,-10377393,5621044,Mid - City Industrial,2021/01/17 00:00:00+00,2021/01/18 07:00:26+00,256
-93.2882456252441,44.933159830058,0038XX LYNDALE AVE S,MP202111337         ,5     ,2021/01/16 00:00:00+00,2130,2021/01/16 00:00:00+00,2021/01/16 21:30:00+00,1930,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/01/17 00:00:00+00,19255,-93.28824772,44.93316285,-10384800,5611005,East Harriet,2021/01/19 00:00:00+00,2021/01/20 07:00:39+00,257
