Date,City Code,City Name,Ward Code,Ward Name,Precinct Code,Precinct Name,Congressional District,State Senate District,State House District,County Commissioner District,Judicial District,Soil and Water Conservation District,Hospital District,Voter Count,Location
06/04/2019 12:00:00 AM,170,Vadnais Heights,,,1680,VADNAIS HEIGHTS P-3,4,42,42B,01,02,,,2084,"(45.05396739, -93.08166184)"
06/04/2019 12:00:00 AM,070,Maplewood,,,0220,MAPLEWOOD P-10,4,53,53A,07,02,,,1132,"(44.98128046, -92.99320336)"
06/04/2019 12:00:00 AM,120,Roseville,,,0470,ROSEVILLE P-05,4,66,66A,02,02,,,2578,"(45.0091976, -93.18893147)"
06/04/2019 12:00:00 AM,140,St. Paul,03,W-03,0930,ST. PAUL W-3 P-10,4,64,64B,05,02,,,1508,"(44.91297559, -93.16624613)"
06/04/2019 12:00:00 AM,150,Shoreview,,,1630,SHOREVIEW P-5,4,42,42A,01,02,,,3952,"(45.11111019, -93.13098635)"
06/04/2019 12:00:00 AM,140,St. Paul,01,W-01,0580,ST. PAUL W-1 P-05,4,65,65A,04,02,,,1354,"(44.95367788, -93.13647034)"
06/04/2019 12:00:00 AM,140,St. Paul,02,W-02,0770,ST. PAUL W-2 P-10,4,67,67B,05,02,,,88,"(44.96037893, -93.08772901)"
06/04/2019 12:00:00 AM,090,New Brighton,,,0335,NEW BRIGHTON P-2,4,41,41B,02,02,,,1130,"(45.04650826, -93.21322521)"
06/04/2019 12:00:00 AM,190,White Bear Lake,02,W-02,1750,WHITE BEAR LAKE W-2 P-1,4,38,38B,07,02,,,3503,"(45.08996792, -93.01452844)"
06/04/2019 12:00:00 AM,140,St. Paul,04,W-04,1080,ST. PAUL W-4 P-09,4,64,64A,04,02,,,1684,"(44.95897439, -93.17972776)"
10/01/2019 12:00:00 AM,140,St. Paul,02,W-02,0680,ST. PAUL W-2 P-01,4,64,64A,04,02,,,1604,"(44.93632556, -93.14537878)"
10/01/2019 12:00:00 AM,140,St. Paul,07,W-07,1460,ST. PAUL W-7 P-04,4,67,67B,06,02,,,935,"(44.95449412, -93.0543549)"
10/01/2019 12:00:00 AM,140,St. Paul,04,W-04,1030,ST. PAUL W-4 P-04,4,64,64A,04,02,,,1812,"(44.95291871, -93.19483588)"
10/01/2019 12:00:00 AM,010,Arden Hills,,,0010,ARDEN HILLS P-1,4,42,42A,01,02,,,2519,"(45.04370619, -93.16585843)"
10/01/2019 12:00:00 AM,140,St. Paul,03,W-03,0880,ST. PAUL W-3 P-05,4,64,64B,05,02,,,1923,"(44.89805101, -93.18131927)"
10/01/2019 12:00:00 AM,140,St. Paul,05,W-05,1180,ST. PAUL W-5 P-03,4,66,66B,03,02,,,2085,"(44.97534649, -93.1387175)"
10/01/2019 12:00:00 AM,030,Falcon Heights,,,0070,FALCON HEIGHTS P-2,4,66,66A,03,02,,,1733,"(44.99361246, -93.16162357)"
10/01/2019 12:00:00 AM,140,St. Paul,05,W-05,1230,ST. PAUL W-5 P-08,4,66,66B,03,02,,,2456,"(44.9846319, -93.08261376)"
10/01/2019 12:00:00 AM,060,Little Canada,,,0120,LITTLE CANADA P-3,4,42,42B,02,02,,,1625,"(45.02129174, -93.08453137)"
10/01/2019 12:00:00 AM,140,St. Paul,01,W-01,0570,ST. PAUL W-1 P-04,4,65,65A,03,02,,,1389,"(44.95753652, -93.1364746)"
10/01/2019 12:00:00 AM,140,St. Paul,07,W-07,1500,ST. PAUL W-7 P-08,4,67,67B,06,02,,,1769,"(44.94866813, -93.02490382)"
10/01/2019 12:00:00 AM,150,Shoreview,,,1640,SHOREVIEW P-6,4,42,42A,01,02,,,2789,"(45.11605468, -93.16860974)"
10/01/2019 12:00:00 AM,120,Roseville,,,0430,ROSEVILLE P-01,4,66,66A,02,02,,,2239,"(45.02834867, -93.18745002)"
10/01/2019 12:00:00 AM,080,Mounds View,,,0290,MOUNDS VIEW P-1,4,42,42A,01,02,,North Suburban,2098,"(45.11578186, -93.21809568)"
10/01/2019 12:00:00 AM,100,North Oaks,,,0380,NORTH OAKS P-2,4,38,38B,01,02,,,1966,"(45.10668431, -93.07658149)"
10/01/2019 12:00:00 AM,080,Mounds View,,,0300,MOUNDS VIEW P-2,4,42,42A,01,02,,North Suburban,1472,"(45.11460152, -93.20041148)"
10/01/2019 12:00:00 AM,130,St. Anthony,,,0530,ST ANTHONY P-1,5,41,41B,02,02,,,2101,"(45.04153919, -93.21913554)"
10/01/2019 12:00:00 AM,070,Maplewood,,,0160,MAPLEWOOD P-04,4,43,43B,07,02,,,1691,"(44.99710856, -93.0236624)"
10/01/2019 12:00:00 AM,140,St. Paul,04,W-04,1120,ST. PAUL W-4 P-13,4,66,66B,03,02,,,1498,"(44.96592965, -93.15770817)"
10/01/2019 12:00:00 AM,140,St. Paul,06,W-06,1310,ST. PAUL W-6 P-03,4,67,67A,06,02,,,1604,"(44.98855694, -93.04304756)"
10/01/2019 12:00:00 AM,170,Vadnais Heights,,,1680,VADNAIS HEIGHTS P-3,4,42,42B,01,02,,,2090,"(45.05396739, -93.08166184)"
10/01/2019 12:00:00 AM,070,Maplewood,,,0220,MAPLEWOOD P-10,4,53,53A,07,02,,,1105,"(44.98128046, -92.99320336)"
10/01/2019 12:00:00 AM,120,Roseville,,,0470,ROSEVILLE P-05,4,66,66A,02,02,,,2549,"(45.0091976, -93.18893147)"
10/01/2019 12:00:00 AM,140,St. Paul,03,W-03,0930,ST. PAUL W-3 P-10,4,64,64B,05,02,,,1523,"(44.91297559, -93.16624613)"
10/01/2019 12:00:00 AM,150,Shoreview,,,1630,SHOREVIEW P-5,4,42,42A,01,02,,,3971,"(45.11111019, -93.13098635)"
10/01/2019 12:00:00 AM,140,St. Paul,01,W-01,0580,ST. PAUL W-1 P-05,4,65,65A,04,02,,,1376,"(44.95367788, -93.13647034)"
08/06/2019 12:00:00 AM,140,St. Paul,07,W-07,1500,ST. PAUL W-7 P-08,4,67,67B,06,02,,,1749,"(44.94866813, -93.02490382)"
08/06/2019 12:00:00 AM,150,Shoreview,,,1640,SHOREVIEW P-6,4,42,42A,01,02,,,2795,"(45.11605468, -93.16860974)"
08/06/2019 12:00:00 AM,170,Vadnais Heights,,,1680,VADNAIS HEIGHTS P-3,4,42,42B,01,02,,,2082,"(45.05396739, -93.08166184)"
08/06/2019 12:00:00 AM,150,Shoreview,,,1630,SHOREVIEW P-5,4,42,42A,01,02,,,3959,"(45.11111019, -93.13098635)"
08/06/2019 12:00:00 AM,190,White Bear Lake,02,W-02,1750,WHITE BEAR LAKE W-2 P-1,4,38,38B,07,02,,,3494,"(45.08996792, -93.01452844)"
08/06/2019 12:00:00 AM,140,St. Paul,07,W-07,1550,ST. PAUL W-7 P-13,4,67,67B,06,02,,,1930,"(44.91666622, -93.01019797)"
08/06/2019 12:00:00 AM,180,White Bear Twp,,,1710,WHITE BEAR TWP P-2,4,38,38B,01,02,,,2467,"(45.11125061, -92.99981571)"
08/06/2019 12:00:00 AM,190,White Bear Lake,03,W-03,1760,WHITE BEAR LAKE W-3 P-1,4,38,38B,07,02,,,2582,"(45.0619086, -93.00948446)"
08/06/2019 12:00:00 AM,170,Vadnais Heights,,,1670,VADNAIS HEIGHTS P-2,4,42,42B,01,02,,,2428,"(45.0709739, -93.06783954)"
08/06/2019 12:00:00 AM,140,St. Paul,07,W-07,1490,ST. PAUL W-7 P-07,4,67,67B,06,02,,,1260,"(44.95442457, -93.0359483)"
08/06/2019 12:00:00 AM,190,White Bear Lake,03,W-03,1765,WHITE BEAR LAKE W-3 P-2,4,43,43A,07,02,,,384,"(45.05558011, -93.00112548)"
08/06/2019 12:00:00 AM,150,Shoreview,,,1580,SHOREVIEW P-1,4,42,42B,01,02,,,1379,"(45.03946796, -93.12660951)"
08/06/2019 12:00:00 AM,180,White Bear Twp,,,1720,WHITE BEAR TWP P-3,4,38,38B,01,02,,,818,"(45.07824363, -92.99480962)"
08/06/2019 12:00:00 AM,140,St. Paul,02,W-02,0680,ST. PAUL W-2 P-01,4,64,64A,04,02,,,1607,"(44.93632556, -93.14537878)"
08/06/2019 12:00:00 AM,140,St. Paul,07,W-07,1460,ST. PAUL W-7 P-04,4,67,67B,06,02,,,929,"(44.95449412, -93.0543549)"
08/06/2019 12:00:00 AM,140,St. Paul,04,W-04,1030,ST. PAUL W-4 P-04,4,64,64A,04,02,,,1806,"(44.95291871, -93.19483588)"
08/06/2019 12:00:00 AM,010,Arden Hills,,,0010,ARDEN HILLS P-1,4,42,42A,01,02,,,2511,"(45.04370619, -93.16585843)"
08/06/2019 12:00:00 AM,140,St. Paul,03,W-03,0880,ST. PAUL W-3 P-05,4,64,64B,05,02,,,1924,"(44.89805101, -93.18131927)"
08/06/2019 12:00:00 AM,140,St. Paul,05,W-05,1180,ST. PAUL W-5 P-03,4,66,66B,03,02,,,2076,"(44.97534649, -93.1387175)"
08/06/2019 12:00:00 AM,030,Falcon Heights,,,0070,FALCON HEIGHTS P-2,4,66,66A,03,02,,,1720,"(44.99361246, -93.16162357)"
08/06/2019 12:00:00 AM,140,St. Paul,05,W-05,1230,ST. PAUL W-5 P-08,4,66,66B,03,02,,,2428,"(44.9846319, -93.08261376)"
08/06/2019 12:00:00 AM,060,Little Canada,,,0120,LITTLE CANADA P-3,4,42,42B,02,02,,,1607,"(45.02129174, -93.08453137)"
08/06/2019 12:00:00 AM,140,St. Paul,01,W-01,0570,ST. PAUL W-1 P-04,4,65,65A,03,02,,,1372,"(44.95753652, -93.1364746)"
08/06/2019 12:00:00 AM,120,Roseville,,,0430,ROSEVILLE P-01,4,66,66A,02,02,,,2241,"(45.02834867, -93.18745002)"
08/06/2019 12:00:00 AM,080,Mounds View,,,0290,MOUNDS VIEW P-1,4,42,42A,01,02,,North Suburban,2086,"(45.11578186, -93.21809568)"
08/06/2019 12:00:00 AM,100,North Oaks,,,0380,NORTH OAKS P-2,4,38,38B,01,02,,,1941,"(45.10668431, -93.07658149)"
08/06/2019 12:00:00 AM,080,Mounds View,,,0300,MOUNDS VIEW P-2,4,42,42A,01,02,,North Suburban,1472,"(45.11460152, -93.20041148)"
08/06/2019 12:00:00 AM,130,St. Anthony,,,0530,ST ANTHONY P-1,5,41,41B,02,02,,,2080,"(45.04153919, -93.21913554)"
08/06/2019 12:00:00 AM,070,Maplewood,,,0160,MAPLEWOOD P-04,4,43,43B,07,02,,,1696,"(44.99710856, -93.0236624)"
08/06/2019 12:00:00 AM,140,St. Paul,04,W-04,1120,ST. PAUL W-4 P-13,4,66,66B,03,02,,,1505,"(44.96592965, -93.15770817)"
08/06/2019 12:00:00 AM,140,St. Paul,06,W-06,1310,ST. PAUL W-6 P-03,4,67,67A,06,02,,,1586,"(44.98855694, -93.04304756)"
08/06/2019 12:00:00 AM,070,Maplewood,,,0220,MAPLEWOOD P-10,4,53,53A,07,02,,,1121,"(44.98128046, -92.99320336)"
08/06/2019 12:00:00 AM,120,Roseville,,,0470,ROSEVILLE P-05,4,66,66A,02,02,,,2562,"(45.0091976, -93.18893147)"
08/06/2019 12:00:00 AM,140,St. Paul,03,W-03,0930,ST. PAUL W-3 P-10,4,64,64B,05,02,,,1506,"(44.91297559, -93.16624613)"
08/06/2019 12:00:00 AM,140,St. Paul,01,W-01,0580,ST. PAUL W-1 P-05,4,65,65A,04,02,,,1358,"(44.95367788, -93.13647034)"
08/06/2019 12:00:00 AM,140,St. Paul,02,W-02,0770,ST. PAUL W-2 P-10,4,67,67B,05,02,,,99,"(44.96037893, -93.08772901)"
08/06/2019 12:00:00 AM,090,New Brighton,,,0335,NEW BRIGHTON P-2,4,41,41B,02,02,,,1132,"(45.04650826, -93.21322521)"
08/06/2019 12:00:00 AM,140,St. Paul,04,W-04,1080,ST. PAUL W-4 P-09,4,64,64A,04,02,,,1664,"(44.95897439, -93.17972776)"
08/06/2019 12:00:00 AM,140,St. Paul,05,W-05,1240,ST. PAUL W-5 P-09,4,66,66B,03,02,,,1746,"(44.97214266, -93.08218397)"
08/06/2019 12:00:00 AM,140,St. Paul,03,W-03,0840,ST. PAUL W-3 P-01,4,64,64B,04,02,,,2103,"(44.92810952, -93.19439107)"
08/06/2019 12:00:00 AM,140,St. Paul,01,W-01,0620,ST. PAUL W-1 P-09,4,65,65A,03,02,,,2315,"(44.96031573, -93.11667263)"
08/06/2019 12:00:00 AM,140,St. Paul,06,W-06,1380,ST. PAUL W-6 P-10,4,67,67A,06,02,,,1009,"(44.98829121, -93.03024885)"
08/06/2019 12:00:00 AM,140,St. Paul,03,W-03,0890,ST. PAUL W-3 P-06,4,64,64B,05,02,,,2139,"(44.90708124, -93.17976168)"
08/06/2019 12:00:00 AM,140,St. Paul,06,W-06,1390,ST. PAUL W-6 P-11,4,67,67A,07,02,,,1688,"(44.98687722, -93.01446586)"
08/06/2019 12:00:00 AM,140,St. Paul,05,W-05,1190,ST. PAUL W-5 P-04,4,66,66B,03,02,,,3565,"(44.98458545, -93.11604465)"
08/06/2019 12:00:00 AM,010,Arden Hills,,,0020,ARDEN HILLS P-2,4,42,42A,01,02,,,1317,"(45.05832386, -93.1700117)"
08/06/2019 12:00:00 AM,140,St. Paul,02,W-02,0730,ST. PAUL W-2 P-06,4,64,64B,05,02,,,620,"(44.91006454, -93.14936068)"
08/06/2019 12:00:00 AM,040,Gem Lake,,,0080,GEM LAKE P-1,4,42,42B,01,02,,,332,"(45.05796451, -93.04050851)"
08/06/2019 12:00:00 AM,140,St. Paul,01,W-01,0610,ST. PAUL W-1 P-08,4,65,65A,04,02,,,2142,"(44.94851829, -93.11757859)"
08/06/2019 12:00:00 AM,140,St. Paul,05,W-05,1200,ST. PAUL W-5 P-05,4,66,66B,03,02,,,1893,"(44.98277307, -93.09671743)"
03/12/2018 12:00:00 AM,,,,,1640,SHOREVIEW P-6,,,,,,,,2750,
08/06/2019 12:00:00 AM,140,St. Paul,03,W-03,0850,ST. PAUL W-3 P-02,4,64,64B,04,02,,,2505,"(44.93302148, -93.18145763)"
08/06/2019 12:00:00 AM,140,St. Paul,04,W-04,1040,ST. PAUL W-4 P-05,4,64,64A,04,02,,,1329,"(44.94484266, -93.18229082)"
08/06/2019 12:00:00 AM,090,New Brighton,,,0330,NEW BRIGHTON P-1,4,41,41B,02,02,,,1718,"(45.04246437, -93.19462754)"
08/06/2019 12:00:00 AM,110,North St. Paul,,,0390,NORTH ST. PAUL P-1,4,43,43B,07,02,,,1878,"(45.00954809, -92.9998026)"
08/06/2019 12:00:00 AM,140,St. Paul,02,W-02,0690,ST. PAUL W-2 P-02,4,64,64A,04,02,,,1709,"(44.93647138, -93.13541492)"
08/06/2019 12:00:00 AM,070,Maplewood,,,0230,MAPLEWOOD P-11,4,53,53A,07,02,,,1759,"(44.96340579, -92.99476345)"
08/06/2019 12:00:00 AM,140,St. Paul,07,W-07,1450,ST. PAUL W-7 P-03,4,67,67B,06,02,,,1513,"(44.95991154, -93.05327889)"
08/06/2019 12:00:00 AM,090,New Brighton,,,0355,NEW BRIGHTON P-6,4,41,41A,02,02,,,1729,"(45.07449253, -93.22170092)"
08/06/2019 12:00:00 AM,140,St. Paul,03,W-03,0920,ST. PAUL W-3 P-09,4,64,64B,05,02,,,2484,"(44.92334053, -93.16702302)"
08/06/2019 12:00:00 AM,140,St. Paul,01,W-01,0660,ST. PAUL W-1 P-13,4,64,64A,04,02,,,1152,"(44.94340805, -93.1212741)"
08/06/2019 12:00:00 AM,140,St. Paul,03,W-03,0970,ST. PAUL W-3 P-14,4,64,64B,05,02,,,3632,"(44.92210007, -93.15251731)"
08/06/2019 12:00:00 AM,060,Little Canada,,,0110,LITTLE CANADA P-2,4,42,42B,02,02,,,2331,"(45.016509, -93.084087)"
08/06/2019 12:00:00 AM,140,St. Paul,01,W-01,0540,ST. PAUL W-1 P-01,4,64,64A,04,02,,,1169,"(44.94322085, -93.1565547)"
08/06/2019 12:00:00 AM,140,St. Paul,04,W-04,1110,ST. PAUL W-4 P-12,4,66,66B,03,02,,,1708,"(44.97705294, -93.15409814)"
08/06/2019 12:00:00 AM,140,St. Paul,06,W-06,1300,ST. PAUL W-6 P-02,4,67,67A,06,02,,,1272,"(44.98428335, -93.05712747)"
08/06/2019 12:00:00 AM,140,St. Paul,02,W-02,0760,ST. PAUL W-2 P-09,4,65,65B,05,02,,,2039,"(44.95333643, -93.09306737)"
08/06/2019 12:00:00 AM,140,St. Paul,03,W-03,0960,ST. PAUL W-3 P-13,4,64,64B,04,02,,,1847,"(44.93269209, -93.15748988)"
08/06/2019 12:00:00 AM,070,Maplewood,,,0150,MAPLEWOOD P-03,4,43,43A,07,02,,,1863,"(44.99971138, -93.05119151)"
08/06/2019 12:00:00 AM,140,St. Paul,06,W-06,1350,ST. PAUL W-6 P-07,4,66,66B,06,02,,,661,"(44.97383341, -93.07481222)"
08/06/2019 12:00:00 AM,110,North St. Paul,,,0420,NORTH ST. PAUL P-4,4,43,43B,07,02,,,1708,"(45.02487933, -92.99826011)"
08/06/2019 12:00:00 AM,140,St. Paul,06,W-06,1400,ST. PAUL W-6 P-12,4,67,67A,06,02,,,1188,"(44.97944763, -93.01917904)"
08/06/2019 12:00:00 AM,140,St. Paul,02,W-02,0720,ST. PAUL W-2 P-05,4,65,65B,05,02,,,2377,"(44.93110667, -93.12681418)"
08/06/2019 12:00:00 AM,140,St. Paul,06,W-06,1340,ST. PAUL W-6 P-06,4,67,67A,06,02,,,2561,"(44.9718061, -93.0679685)"
08/06/2019 12:00:00 AM,140,St. Paul,04,W-04,1070,ST. PAUL W-4 P-08,4,64,64A,04,02,,,2217,"(44.96235506, -93.17207461)"
08/06/2019 12:00:00 AM,010,Arden Hills,,,0030,ARDEN HILLS P-3,4,42,42A,01,02,,,2024,"(45.08639736, -93.16649465)"
08/06/2019 12:00:00 AM,090,New Brighton,,,0350,NEW BRIGHTON P-5,4,41,41A,02,02,,,1694,"(45.07419009, -93.19725448)"
08/06/2019 12:00:00 AM,090,New Brighton,,,0360,NEW BRIGHTON P-7,4,41,41A,02,02,,,2054,"(45.07221823, -93.21025161)"
08/06/2019 12:00:00 AM,120,Roseville,,,0460,ROSEVILLE P-04,4,42,42B,02,02,,,3373,"(45.02774302, -93.1210191)"
08/06/2019 12:00:00 AM,140,St. Paul,01,W-01,0650,ST. PAUL W-1 P-12,4,65,65B,04,02,,,333,"(44.94501034, -93.11281195)"
08/06/2019 12:00:00 AM,070,Maplewood,,,0190,MAPLEWOOD P-07,4,43,43A,07,02,,,2212,"(45.02754111, -93.04243011)"
08/06/2019 12:00:00 AM,150,Shoreview,,,1600,SHOREVIEW P-2,4,42,42B,01,02,,,3618,"(45.05509409, -93.12579994)"
08/06/2019 12:00:00 AM,070,Maplewood,,,0240,MAPLEWOOD P-12,4,53,53A,07,02,,,2213,"(44.93613251, -92.99580359)"
08/06/2019 12:00:00 AM,120,Roseville,,,0450,ROSEVILLE P-03,4,42,42B,02,02,,,3077,"(45.0282747, -93.14714187)"
08/06/2019 12:00:00 AM,140,St. Paul,01,W-01,0600,ST. PAUL W-1 P-07,4,64,64A,04,02,,,1497,"(44.94316382, -93.13640992)"
08/06/2019 12:00:00 AM,140,St. Paul,05,W-05,1210,ST. PAUL W-5 P-06,4,65,65A,03,02,,,1894,"(44.97378683, -93.11615762)"
08/06/2019 12:00:00 AM,080,Mounds View,,,0320,MOUNDS VIEW P-4,4,42,42A,02,02,,North Suburban,1303,"(45.09808371, -93.19537878)"
08/06/2019 12:00:00 AM,140,St. Paul,02,W-02,0700,ST. PAUL W-2 P-03,4,65,65B,05,02,,,2655,"(44.91896552, -93.13527831)"
08/06/2019 12:00:00 AM,070,Maplewood,,,0140,MAPLEWOOD P-02,4,43,43A,07,02,,,1795,"(45.00520209, -93.07256191)"
08/06/2019 12:00:00 AM,140,St. Paul,01,W-01,0550,ST. PAUL W-1 P-02,4,65,65A,04,02,,,2185,"(44.95023354, -93.15686968)"
08/06/2019 12:00:00 AM,140,St. Paul,07,W-07,1520,ST. PAUL W-7 P-10,4,67,67B,06,02,,,1444,"(44.95990776, -93.01515897)"
08/06/2019 12:00:00 AM,120,Roseville,,,0500,ROSEVILLE P-08,4,66,66A,02,02,,,2224,"(45.01345694, -93.11612979)"
08/06/2019 12:00:00 AM,140,St. Paul,03,W-03,0860,ST. PAUL W-3 P-03,4,64,64B,05,02,,,2725,"(44.91509127, -93.19129272)"
08/06/2019 12:00:00 AM,180,White Bear Twp,,,1700,WHITE BEAR TWP P-1,4,38,38B,01,02,,,3345,"(45.10719104, -93.04365036)"
08/06/2019 12:00:00 AM,140,St. Paul,05,W-05,1160,ST. PAUL W-5 P-01,4,66,66A,03,02,,,2037,"(44.99003257, -93.14105644)"
08/06/2019 12:00:00 AM,140,St. Paul,02,W-02,0800,ST. PAUL W-2 P-13,4,65,65B,05,02,,,1554,"(44.93421527, -93.09301727)"
08/06/2019 12:00:00 AM,140,St. Paul,02,W-02,0750,ST. PAUL W-2 P-08,4,65,65B,05,02,,,1230,"(44.94631273, -93.10327227)"
08/06/2019 12:00:00 AM,050,Lauderdale,,,0090,LAUDERDALE P-1,4,66,66A,02,02,,,1390,"(44.99419276, -93.20260888)"
08/06/2019 12:00:00 AM,110,North St. Paul,,,0400,NORTH ST. PAUL P-2,4,43,43B,07,02,,,1606,"(45.01709768, -93.00251569)"
08/06/2019 12:00:00 AM,140,St. Paul,04,W-04,1000,ST. PAUL W-4 P-01,4,64,64A,04,02,,,1629,"(44.9771813, -93.19051073)"
08/06/2019 12:00:00 AM,140,St. Paul,04,W-04,1050,ST. PAUL W-4 P-06,4,64,64A,04,02,,,1563,"(44.94385119, -93.19504469)"
08/06/2019 12:00:00 AM,140,St. Paul,07,W-07,1480,ST. PAUL W-7 P-06,4,67,67B,06,02,,,1439,"(44.95994567, -93.03546738)"
08/06/2019 12:00:00 AM,140,St. Paul,03,W-03,0910,ST. PAUL W-3 P-08,4,64,64B,05,02,,,1608,"(44.9306403, -93.17211548)"
08/06/2019 12:00:00 AM,140,St. Paul,01,W-01,0670,ST. PAUL W-1 P-14,4,65,65B,05,02,,,976,"(44.95981937, -93.09863492)"
08/06/2019 12:00:00 AM,170,Vadnais Heights,,,1660,VADNAIS HEIGHTS P-1,4,42,42B,01,02,,,1642,"(45.06983656, -93.09378812)"
08/06/2019 12:00:00 AM,140,St. Paul,04,W-04,1100,ST. PAUL W-4 P-11,4,66,66A,03,02,,,2223,"(44.98277842, -93.1618286)"
08/06/2019 12:00:00 AM,140,St. Paul,06,W-06,1360,ST. PAUL W-6 P-08,4,67,67A,06,02,,,1619,"(44.97454234, -93.03606245)"
08/06/2019 12:00:00 AM,140,St. Paul,07,W-07,1430,ST. PAUL W-7 P-01,4,67,67B,05,02,,,2138,"(44.95762338, -93.06913153)"
08/06/2019 12:00:00 AM,020,Blaine,01,W-01,0050,BLAINE W-1 P-9,4,42,42A,01,02,,North Suburban,0,"(45.12164971, -93.19366559)"
08/06/2019 12:00:00 AM,140,St. Paul,02,W-02,0790,ST. PAUL W-2 P-12,4,65,65B,05,02,,,1754,"(44.92411322, -93.10730885)"
08/06/2019 12:00:00 AM,190,White Bear Lake,04,W-04,1770,WHITE BEAR LAKE W-4 P-1,4,43,43A,07,02,,,2783,"(45.04556271, -92.99431657)"
08/06/2019 12:00:00 AM,090,New Brighton,,,0365,NEW BRIGHTON P-8,4,41,41A,02,02,,,1940,"(45.08835995, -93.21504171)"
08/06/2019 12:00:00 AM,180,White Bear Twp,,,1730,WHITE BEAR TWP P-4,4,38,38B,01,02,,,1291,"(45.07123296, -93.03841139)"
08/06/2019 12:00:00 AM,140,St. Paul,04,W-04,1140,ST. PAUL W-4 P-15,4,65,65A,03,02,,,1526,"(44.95934405, -93.15171592)"
08/06/2019 12:00:00 AM,140,St. Paul,06,W-06,1290,ST. PAUL W-6 P-01,4,66,66B,06,02,,,1412,"(44.98715479, -93.07129207)"
05/01/2019 12:00:00 AM,140,St. Paul,02,W-02,0680,ST. PAUL W-2 P-01,4,64,64A,04,02,,,1615,"(44.93632556, -93.14537878)"
05/01/2019 12:00:00 AM,140,St. Paul,07,W-07,1460,ST. PAUL W-7 P-04,4,67,67B,06,02,,,933,"(44.95449412, -93.0543549)"
05/01/2019 12:00:00 AM,140,St. Paul,04,W-04,1030,ST. PAUL W-4 P-04,4,64,64A,04,02,,,1845,"(44.95291871, -93.19483588)"
05/01/2019 12:00:00 AM,010,Arden Hills,,,0010,ARDEN HILLS P-1,4,42,42A,01,02,,,2521,"(45.04370619, -93.16585843)"
05/01/2019 12:00:00 AM,140,St. Paul,03,W-03,0880,ST. PAUL W-3 P-05,4,64,64B,05,02,,,1950,"(44.89805101, -93.18131927)"
05/01/2019 12:00:00 AM,140,St. Paul,05,W-05,1180,ST. PAUL W-5 P-03,4,66,66B,03,02,,,2068,"(44.97534649, -93.1387175)"
05/01/2019 12:00:00 AM,030,Falcon Heights,,,0070,FALCON HEIGHTS P-2,4,66,66A,03,02,,,1695,"(44.99361246, -93.16162357)"
05/01/2019 12:00:00 AM,140,St. Paul,05,W-05,1230,ST. PAUL W-5 P-08,4,66,66B,03,02,,,2400,"(44.9846319, -93.08261376)"
05/01/2019 12:00:00 AM,060,Little Canada,,,0120,LITTLE CANADA P-3,4,42,42B,02,02,,,1605,"(45.02129174, -93.08453137)"
05/01/2019 12:00:00 AM,140,St. Paul,01,W-01,0570,ST. PAUL W-1 P-04,4,65,65A,03,02,,,1375,"(44.95753652, -93.1364746)"
05/01/2019 12:00:00 AM,140,St. Paul,07,W-07,1500,ST. PAUL W-7 P-08,4,67,67B,06,02,,,1746,"(44.94866813, -93.02490382)"
05/01/2019 12:00:00 AM,150,Shoreview,,,1640,SHOREVIEW P-6,4,42,42A,01,02,,,2790,"(45.11605468, -93.16860974)"
05/01/2019 12:00:00 AM,120,Roseville,,,0430,ROSEVILLE P-01,4,66,66A,02,02,,,2268,"(45.02834867, -93.18745002)"
05/01/2019 12:00:00 AM,080,Mounds View,,,0290,MOUNDS VIEW P-1,4,42,42A,01,02,,North Suburban,2085,"(45.11578186, -93.21809568)"
05/01/2019 12:00:00 AM,100,North Oaks,,,0380,NORTH OAKS P-2,4,38,38B,01,02,,,1920,"(45.10668431, -93.07658149)"
05/01/2019 12:00:00 AM,080,Mounds View,,,0300,MOUNDS VIEW P-2,4,42,42A,01,02,,North Suburban,1476,"(45.11460152, -93.20041148)"
05/01/2019 12:00:00 AM,130,St. Anthony,,,0530,ST ANTHONY P-1,5,41,41B,02,02,,,2126,"(45.04153919, -93.21913554)"
05/01/2019 12:00:00 AM,070,Maplewood,,,0160,MAPLEWOOD P-04,4,43,43B,07,02,,,1718,"(44.99710856, -93.0236624)"
05/01/2019 12:00:00 AM,140,St. Paul,04,W-04,1120,ST. PAUL W-4 P-13,4,66,66B,03,02,,,1571,"(44.96592965, -93.15770817)"
05/01/2019 12:00:00 AM,140,St. Paul,06,W-06,1310,ST. PAUL W-6 P-03,4,67,67A,06,02,,,1573,"(44.98855694, -93.04304756)"
05/01/2019 12:00:00 AM,170,Vadnais Heights,,,1680,VADNAIS HEIGHTS P-3,4,42,42B,01,02,,,2077,"(45.05396739, -93.08166184)"
05/01/2019 12:00:00 AM,070,Maplewood,,,0220,MAPLEWOOD P-10,4,53,53A,07,02,,,1130,"(44.98128046, -92.99320336)"
05/01/2019 12:00:00 AM,120,Roseville,,,0470,ROSEVILLE P-05,4,66,66A,02,02,,,2582,"(45.0091976, -93.18893147)"
05/01/2019 12:00:00 AM,140,St. Paul,03,W-03,0930,ST. PAUL W-3 P-10,4,64,64B,05,02,,,1504,"(44.91297559, -93.16624613)"
05/01/2019 12:00:00 AM,150,Shoreview,,,1630,SHOREVIEW P-5,4,42,42A,01,02,,,3961,"(45.11111019, -93.13098635)"
