Address,Latitude,Longitude,TotalMemberHH
"1000 THOMAS AVE, ST PAUL, MN, 55104",44.9591678,-93.1424366,3.0
"1001 ASHLAND AVE, ST PAUL, MN, 55104",44.9441769,-93.1424029,2.0
"1001 CENTRAL AVE W, ST PAUL, MN, 55104",44.9532645,-93.1425009,3.0
"1001 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.964082,-93.142583,2.0
"1001 FULLER AVE, ST PAUL, MN, 55104",44.95415759999999,-93.1424813,2.0
"1001 IGLEHART AVE, ST PAUL, MN, 55104",44.94965879999999,-93.1424617,3.0
"1001 SHERBURNE AVE, ST PAUL, MN, 55104",44.9568346,-93.1425009,2.0
"1001 STINSON ST, ST PAUL, MN, 55103",44.96947760000001,-93.1424676,2.0
"1001 THOMAS AVE, ST PAUL, MN, 55104",44.959531,-93.1424765,4.0
"1002 BLAIR AVE, ST PAUL, MN, 55104",44.96094859999999,-93.1425928,2.0
"1002 CARROLL AVE, ST PAUL, MN, 55104",44.950057,-93.142642,1.0
"1002 CONCORDIA AVE, ST PAUL, MN, 55104",44.9510765,-93.1425793,2.0
"1002 FRONT AVE, ST PAUL, MN, 55103",44.9699862,-93.1425235,2.0
"1003 BLAIR AVE, ST PAUL, MN, 55104",44.96138759999999,-93.14252309999999,1.0
"1003 CARROLL AVE, ST PAUL, MN, 55104",44.9504946,-93.1425401,1.0
"1003 CHARLES AVE, ST PAUL, MN, 55104",44.95774160000001,-93.1426338,1.0
"1003 EDMUND AVE, ST PAUL, MN, 55104",44.9586715,-93.1425983,1.0
"1003 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.9632091,-93.1425265,1.0
"1003 SUMMIT AVE, ST PAUL, MN, 55105",44.94176760000001,-93.1425597,3.0
"1003 VANBUREN AVE, ST PAUL, MN, 55104",44.9622989,-93.1425052,3.0
"1004 ASHLAND AVE, ST PAUL, MN, 55104",44.94371659999999,-93.1425793,5.0
"1004 AURORA AVE, ST PAUL, MN, 55104",44.95464459999999,-93.1426577,4.0
"1004 CARROLL AVE, ST PAUL, MN, 55104",44.950057,-93.142705,2.0
"1004 CENTRAL AVE W, ST PAUL, MN, 55104",44.9528241,-93.14261850000001,1.0
"1004 DAYTON AVE, ST PAUL, MN, 55104",44.947184,-93.14259400000002,2.0
"1004 EDMUND AVE, ST PAUL, MN, 55104",44.9582533,-93.1425721,1.0
"1004 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.9637518,-93.1426647,3.0
"1004 FRONT AVE, ST PAUL, MN, 55103",44.9699643,-93.1426587,1.0
"1004 LAFOND AVE, ST PAUL, MN, 55104",44.9600725,-93.1426539,1.0
"1004 LAUREL AVE, ST PAUL, MN, 55104",44.9447733,-93.1425793,2.0
"1004 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.9628042,-93.1426786,2.0
"1004 PORTLAND AVE, ST PAUL, MN, 55104",44.94264219999999,-93.1425597,3.0
"1004 TOPPING ST, ST PAUL, MN, 55103",44.96732460000001,-93.1425852,2.0
"1005 ASHLAND AVE, ST PAUL, MN, 55104",44.9441903,-93.1425793,2.0
"1005 CARROLL AVE, ST PAUL, MN, 55104",44.9505279,-93.1426577,1.0
"1005 CENTRAL AVE W, ST PAUL, MN, 55104",44.9532613,-93.14261850000001,2.0
"1157 HAGUE AVE, ST PAUL, MN, 55104",44.9460364,-93.1489882,10.0
"1157 LAUREL AVE, ST PAUL, MN, 55104",44.945237,-93.1489098,4.0
"1157 PORTLAND AVE, ST PAUL, MN, 55104",44.9431777,-93.1489294,3.0
"1157 SUMMIT AVE, ST PAUL, MN, 55105",44.9418847,-93.1489098,2.0
"1158 CENTRAL AVE W, ST PAUL, MN, 55104",44.9528318,-93.1489686,1.0
"1158 MARSHALL AVE, ST PAUL, MN, 55104",44.9482954,-93.1489882,2.0
"1159 CENTRAL AVE W, ST PAUL, MN, 55104",44.95315859999999,-93.14900779999999,4.0
"1159 DAYTON AVE, ST PAUL, MN, 55104",44.9474533,-93.1491482,3.0
"116 LEXINGTON PKWY N, ST PAUL, MN, 55104",44.94474599999999,-93.1462246,3.0
"116 LYTON PL, ST PAUL, MN, 55117",44.9654708,-93.10504,2.0
"116 MOUNT AIRY ST, ST PAUL, MN, 55130",44.958935,-93.0957723,2.0
"116 WAYZATA ST E, ST PAUL, MN, 55117",44.9688567,-93.1051323,2.0
"116 WINTER ST, ST PAUL, MN, 55103",44.9597946,-93.1047778,2.0
"1160 DAYTON AVE, ST PAUL, MN, 55104",44.947195,-93.149413,2.0
"1162 LAUREL AVE, ST PAUL, MN, 55104",44.9447846,-93.1494586,2.0
"1162 PORTLAND AVE, ST PAUL, MN, 55104",44.9426171,-93.149439,3.0
"1163 DAYTON AVE, ST PAUL, MN, 55104",44.9476995,-93.1494586,5.0
"1163 HAGUE AVE, ST PAUL, MN, 55104",44.9460985,-93.1493802,2.0
"1163 LAUREL AVE, ST PAUL, MN, 55104",44.9452219,-93.1494586,2.0
"1163 PORTLAND AVE, ST PAUL, MN, 55104",44.943197,-93.149392,2.0
"1164 ASHLAND AVE, ST PAUL, MN, 55104",44.9436915,-93.1494586,3.0
"1165 ASHLAND AVE, ST PAUL, MN, 55104",44.9442016,-93.1494586,2.0
"1165 SUMMIT AVE, ST PAUL, MN, 55105",44.9418873,-93.1494782,2.0
"1166 MARSHALL AVE, ST PAUL, MN, 55104",44.9482958,-93.149635,2.0
"1167 LAUREL AVE, ST PAUL, MN, 55104",44.94521760000001,-93.14961540000002,2.0
"1168 ASHLAND AVE, ST PAUL, MN, 55104",44.943706,-93.1495958,3.0
"1168 DAYTON AVE, ST PAUL, MN, 55104",44.94725800000001,-93.14961540000002,2.0
"1168 HAGUE AVE, ST PAUL, MN, 55104",44.94558189999999,-93.14961540000002,2.0
"1168 LAUREL AVE, ST PAUL, MN, 55104",44.94476160000001,-93.149635,1.0
"1168 PORTLAND AVE, ST PAUL, MN, 55104",44.9426669,-93.14961540000002,1.0
"1169 ASHLAND AVE, ST PAUL, MN, 55104",44.9441973,-93.14961540000002,1.0
"1169 DAYTON AVE, ST PAUL, MN, 55104",44.94769520000001,-93.14961540000002,2.0
"1169 HAGUE AVE, ST PAUL, MN, 55104",44.94601919999999,-93.14961540000002,1.0
"1169 PORTLAND AVE, ST PAUL, MN, 55104",44.9431771,-93.14961540000002,2.0
"117 ALBERT ST N, ST PAUL, MN, 55104",44.94477970000001,-93.1617425,4.0
"117 ATWATER ST, ST PAUL, MN, 55117",44.966841,-93.1049589,1.0
"117 COMO AVE, ST PAUL, MN, 55103",44.9591356,-93.1048965,2.0
"117 FARRINGTON ST, ST PAUL, MN, 55102",44.94490760000001,-93.1136619,3.0
"117 MACKUBIN ST, ST PAUL, MN, 55102",44.94498460000001,-93.12153599999999,11.0
"117 VICTORIA ST N, ST PAUL, MN, 55104",44.9445346,-93.1377746,1.0
"1170 DAYTON AVE, ST PAUL, MN, 55104",44.94725370000001,-93.1497722,2.0
"1170 LAUREL AVE, ST PAUL, MN, 55104",44.944723,-93.14974699999999,1.0
"1171 DAYTON AVE, ST PAUL, MN, 55104",44.9476909,-93.1497722,2.0
"1171 SELBY AVE, ST PAUL, MN, 55104",44.9468561,-93.14965459999999,16.0
"1171 SUMMIT AVE, ST PAUL, MN, 55105",44.9418797,-93.1497526,3.0
"1172 ASHLAND AVE, ST PAUL, MN, 55104",44.943737,-93.1497918,4.0
"1172 HAGUE AVE, ST PAUL, MN, 55104",44.9455776,-93.1497722,2.0
"1172 LAUREL AVE, ST PAUL, MN, 55104",44.9447225,-93.1497473,2.0
"1172 MARSHALL AVE, ST PAUL, MN, 55104",44.9482738,-93.1497722,2.0
"1172 PORTLAND AVE, ST PAUL, MN, 55104",44.9426626,-93.1497722,4.0
"1005 DAYTON AVE, ST PAUL, MN, 55104",44.947650700000004,-93.1426185,
"1005 IGLEHART AVE, ST PAUL, MN, 55104",44.949616999999996,-93.1426577,
"1005 LAFOND AVE, ST PAUL, MN, 55104",44.9604919,-93.142641,
"1005 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.96320479999999,-93.1426833,
"1005 PORTLAND AVE, ST PAUL, MN, 55104",44.9431336,-93.1425793,
"1005 SEMINARY AVE, ST PAUL, MN, 55104",44.9649901,-93.14268270000001,
"1005 ST ANTHONY AVE, ST PAUL, MN, 55104",44.95238699999999,-93.1426185,
"1005 STINSON ST, ST PAUL, MN, 55103",44.9694733,-93.1426245,
"1005 SUMMIT AVE, ST PAUL, MN, 55105",44.94185359999999,-93.14263709999999,
"1005 THOMAS AVE, ST PAUL, MN, 55104",44.959563,-93.1426373,
"1006 BURGESS ST, ST PAUL, MN, 55103",44.968196500000005,-93.1426809,
"1006 CARROLL AVE, ST PAUL, MN, 55104",44.9500874,-93.1427753,
"1006 IGLEHART AVE, ST PAUL, MN, 55104",44.9492406,-93.1427655,
"1006 LAUREL AVE, ST PAUL, MN, 55104",44.9447513,-93.1427165,
"1006 MARSHALL AVE, ST PAUL, MN, 55104",44.94827,-93.1426185,
"1006 SEMINARY AVE, ST PAUL, MN, 55104",44.9645905,-93.14263890000001,
"1006 VANBUREN AVE, ST PAUL, MN, 55104",44.9618785,-93.1425573,
"1007 BURGESS ST, ST PAUL, MN, 55103",44.9685982,-93.1426463,
"1007 CENTRAL AVE W, ST PAUL, MN, 55104",44.953257,-93.1427753,
"1007 CHARLES AVE, ST PAUL, MN, 55104",44.9577384,-93.14275140000001,
"1007 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.9641119,-93.14282220000001,
"1007 MARSHALL AVE, ST PAUL, MN, 55104",44.948814399999996,-93.1426969,
"1007 TOPPING ST, ST PAUL, MN, 55103",44.9677055,-93.14264659999999,
"1007 VANBUREN AVE, ST PAUL, MN, 55104",44.9622935,-93.1427012,
"1008 ASHLAND AVE, ST PAUL, MN, 55104",44.943712299999994,-93.1427361,
"1008 AURORA AVE, ST PAUL, MN, 55104",44.95464129999999,-93.1427753,
"1008 BLAIR AVE, ST PAUL, MN, 55104",44.96097839999999,-93.142832,
"1008 CHARLES AVE, ST PAUL, MN, 55104",44.9573554,-93.1427683,
"1008 CONCORDIA AVE, ST PAUL, MN, 55104",44.9510711,-93.1427753,
"1008 DAYTON AVE, ST PAUL, MN, 55104",44.94720909999999,-93.1427753,
"1008 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.9637475,-93.1428215,
"1008 FULLER AVE, ST PAUL, MN, 55104",44.953767,-93.1427753,
"1008 MARSHALL AVE, ST PAUL, MN, 55104",44.9483033,-93.1427361,
"1008 THOMAS AVE, ST PAUL, MN, 55104",44.9591966,-93.142715,
"1008 TOPPING ST, ST PAUL, MN, 55103",44.9673203,-93.142742,
"1009 ASHLAND AVE, ST PAUL, MN, 55104",44.94418599999999,-93.1427361,
"1009 BLAIR AVE, ST PAUL, MN, 55104",44.96138010000001,-93.1427975,
"1009 CARROLL AVE, ST PAUL, MN, 55104",44.9505589,-93.1428537,
"1009 EDMUND AVE, ST PAUL, MN, 55104",44.958648499999995,-93.14277270000001,
"1009 FULLER AVE, ST PAUL, MN, 55104",44.95413129999999,-93.1427753,
"1009 LAFOND AVE, ST PAUL, MN, 55104",44.96050520000001,-93.1428194,
"1009 MARSHALL AVE, ST PAUL, MN, 55104",44.9488101,-93.1428537,
"1009 PORTLAND AVE, ST PAUL, MN, 55104",44.943129299999995,-93.1427361,
"1009 SEMINARY AVE, ST PAUL, MN, 55104",44.965023200000005,-93.1428043,
"1009 SHERBURNE AVE, ST PAUL, MN, 55104",44.956827000000004,-93.1427753,
"1009 SUMMIT AVE, ST PAUL, MN, 55105",44.94176119999999,-93.1427949,
"1009 THOMAS AVE, ST PAUL, MN, 55104",44.9595587,-93.1427941,
"101 COMO AVE, ST PAUL, MN, 55103",44.959157700000006,-93.1042484,
"101 MANITOBA AVE, ST PAUL, MN, 55117",44.968551,-93.10431329999999,
"101 WINNIPEG AVE, ST PAUL, MN, 55117",44.967726899999995,-93.1043229,
"1010 BURGESS ST, ST PAUL, MN, 55103",44.9682098,-93.1428593,
"1010 CENTRAL AVE W, ST PAUL, MN, 55104",44.9528187,-93.1428145,
"1010 EDMUND AVE, ST PAUL, MN, 55104",44.95822709999999,-93.1428641,
"1010 LAFOND AVE, ST PAUL, MN, 55104",44.9600474,-93.1429067,
"1010 VANBUREN AVE, ST PAUL, MN, 55104",44.961853399999995,-93.1428101,
"1011 ASHLAND AVE, ST PAUL, MN, 55104",44.9441806,-93.1429321,
"1011 BURGESS ST, ST PAUL, MN, 55103",44.968592799999996,-93.1428424,
"1011 CARROLL AVE, ST PAUL, MN, 55104",44.950455100000006,-93.14282850000001,
"1011 CHARLES AVE, ST PAUL, MN, 55104",44.9577715,-93.142873,
"1011 DAYTON AVE, ST PAUL, MN, 55104",44.94767849999999,-93.1429321,
"1011 HUBBARD AVE, ST PAUL, MN, 55104",44.965898200000005,-93.1427825,
"1011 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.9632326,-93.1430009,
"1011 PORTLAND AVE, ST PAUL, MN, 55104",44.94312499999999,-93.1428929,
"1011 SHERBURNE AVE, ST PAUL, MN, 55104",44.9568602,-93.1428929,
"1011 ST ANTHONY AVE, ST PAUL, MN, 55104",44.9523794,-93.1428929,
"1011 STINSON ST, ST PAUL, MN, 55103",44.969524,-93.14276770000001,
"1011 TOPPING ST, ST PAUL, MN, 55103",44.9676836,-93.1427819,
"1011 VANBUREN AVE, ST PAUL, MN, 55104",44.96228920000001,-93.142858,
"1012 ASHLAND AVE, ST PAUL, MN, 55104",44.943726700000006,-93.1428733,
"1012 AURORA AVE, ST PAUL, MN, 55104",44.9546381,-93.1428929,
"1012 BURGESS ST, ST PAUL, MN, 55103",44.96827879999999,-93.1428717,
"1012 CARROLL AVE, ST PAUL, MN, 55104",44.95008199999999,-93.1429713,
"1012 CONCORDIA AVE, ST PAUL, MN, 55104",44.95106679999999,-93.1429321,
"1012 DAYTON AVE, ST PAUL, MN, 55104",44.94724229999999,-93.1428929,
"1012 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.9635429,-93.142976,
"1012 FRONT AVE, ST PAUL, MN, 55103",44.9700128,-93.1428804,
"1012 FULLER AVE, ST PAUL, MN, 55104",44.9537263,-93.1429321,
"1012 HUBBARD AVE, ST PAUL, MN, 55104",44.9655152,-93.1427994,
"1012 LAUREL AVE, ST PAUL, MN, 55104",44.944747,-93.1428733,
"1012 MARSHALL AVE, ST PAUL, MN, 55104",44.9482989,-93.1428929,
"1012 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.9627956,-93.1429923,
"1012 PORTLAND AVE, ST PAUL, MN, 55104",44.9426336,-93.1428733,
"1012 SEMINARY AVE, ST PAUL, MN, 55104",44.9645819,-93.1429525,
"1012 THOMAS AVE, ST PAUL, MN, 55104",44.9591923,-93.1428718,
"1012 TOPPING ST, ST PAUL, MN, 55103",44.967316,-93.1428988,
"1013 CENTRAL AVE W, ST PAUL, MN, 55104",44.95325379999999,-93.1428929,
"1013 DAYTON AVE, ST PAUL, MN, 55104",44.9475614,-93.1429066,
"1013 EDMUND AVE, ST PAUL, MN, 55104",44.9586453,-93.1428903,
"1013 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.964107500000004,-93.142979,
"1013 IGLEHART AVE, ST PAUL, MN, 55104",44.94957410000001,-93.1428929,
"1013 SEMINARY AVE, ST PAUL, MN, 55104",44.965000200000006,-93.1429788,
"1014 BLAIR AVE, ST PAUL, MN, 55104",44.960972999999996,-93.14302800000002,
"1014 BURGESS ST, ST PAUL, MN, 55103",44.9682231,-93.1430378,
"1014 CARROLL AVE, ST PAUL, MN, 55104",44.950058,-93.143024,
"1014 FRONT AVE, ST PAUL, MN, 55103",44.96997329999999,-93.14299399999999,
"1014 FULLER AVE, ST PAUL, MN, 55104",44.9537595,-93.1430497,
"1015 BLAIR AVE, ST PAUL, MN, 55104",44.96141110000001,-93.1429975,
"1015 CARROLL AVE, ST PAUL, MN, 55104",44.950481700000005,-93.1430105,
"1015 EDMUND AVE, ST PAUL, MN, 55104",44.95865089999999,-93.1430187,
"1015 LAFOND AVE, ST PAUL, MN, 55104",44.960499799999994,-93.14301540000001,
"1015 MARSHALL AVE, ST PAUL, MN, 55104",44.948806899999994,-93.1429713,
"1015 SHERBURNE AVE, ST PAUL, MN, 55104",44.95681949999999,-93.1430497,
"1015 ST ANTHONY AVE, ST PAUL, MN, 55104",44.9523751,-93.1430497,
"1015 TOPPING ST, ST PAUL, MN, 55103",44.9676771,-93.1430171,
"1015 VANBUREN AVE, ST PAUL, MN, 55104",44.9623223,-93.1429796,
"1016 ASHLAND AVE, ST PAUL, MN, 55104",44.9437401,-93.1430497,
"1016 AURORA AVE, ST PAUL, MN, 55104",44.9546316,-93.1431281,
"1016 CENTRAL AVE W, ST PAUL, MN, 55104",44.952831,-93.1430301,
"1016 CHARLES AVE, ST PAUL, MN, 55104",44.95736549999999,-93.1430643,
"1016 CONCORDIA AVE, ST PAUL, MN, 55104",44.9510802,-93.1431085,
"1016 DAYTON AVE, ST PAUL, MN, 55104",44.9472745,-93.1430497,
"1016 EDMUND AVE, ST PAUL, MN, 55104",44.958237200000006,-93.14316,
"1016 HUBBARD AVE, ST PAUL, MN, 55104",44.9655285,-93.1429778,
"1016 IGLEHART AVE, ST PAUL, MN, 55104",44.949202299999996,-93.14316720000001,
"1016 LAUREL AVE, ST PAUL, MN, 55104",44.9447968,-93.1430497,
"1016 MARSHALL AVE, ST PAUL, MN, 55104",44.9482571,-93.14308890000001,
"1016 STINSON ST, ST PAUL, MN, 55103",44.969099299999996,-93.1429767,
"1016 THOMAS AVE, ST PAUL, MN, 55104",44.959187899999996,-93.1430286,
"1016 TOPPING ST, ST PAUL, MN, 55103",44.9673117,-93.1430557,
"1017 ASHLAND AVE, ST PAUL, MN, 55104",44.9441774,-93.1430497,
"1017 BURGESS ST, ST PAUL, MN, 55103",44.968623799999996,-93.14304240000001,
"1017 CARROLL AVE, ST PAUL, MN, 55104",44.95044739999999,-93.1430533,
"1017 CENTRAL AVE W, ST PAUL, MN, 55104",44.953219700000005,-93.1430392,
"1017 CHARLES AVE, ST PAUL, MN, 55104",44.957764000000005,-93.1431474,
"1017 DAYTON AVE, ST PAUL, MN, 55104",44.94767419999999,-93.14308890000001,
"1017 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.964103200000004,-93.1431359,
"1017 FULLER AVE, ST PAUL, MN, 55104",44.9541238,-93.1430497,
"1017 MARSHALL AVE, ST PAUL, MN, 55104",44.948714100000004,-93.14320040000001,
"1017 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.96322929999999,-93.1431185,
"1017 PORTLAND AVE, ST PAUL, MN, 55104",44.9431394,-93.1430301,
"1017 STINSON ST, ST PAUL, MN, 55103",44.9695352,-93.1430245,
"1017 SUMMIT AVE, ST PAUL, MN, 55105",44.9417526,-93.1431085,
"1018 CARROLL AVE, ST PAUL, MN, 55104",44.950058,-93.143151,
"1018 IGLEHART AVE, ST PAUL, MN, 55104",44.94917650000001,-93.14324570000001,
"1018 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.9627902,-93.14318829999999,
"1018 PORTLAND AVE, ST PAUL, MN, 55104",44.942646999999994,-93.1430497,
"1018 SEMINARY AVE, ST PAUL, MN, 55104",44.9646129,-93.1431525,
"1018 STINSON ST, ST PAUL, MN, 55103",44.969209,-93.14304809999999,
"1018 VANBUREN AVE, ST PAUL, MN, 55104",44.9618843,-93.14301009999998,
"1019 CARROLL AVE, ST PAUL, MN, 55104",44.9504774,-93.14316720000001,
"1019 CENTRAL AVE W, ST PAUL, MN, 55104",44.9532827,-93.14316720000001,
"1019 EDMUND AVE, ST PAUL, MN, 55104",44.958638799999996,-93.1431255,
"1019 IGLEHART AVE, ST PAUL, MN, 55104",44.949603,-93.14316720000001,
"1019 MARSHALL AVE, ST PAUL, MN, 55104",44.94880149999999,-93.14316720000001,
"1019 SEMINARY AVE, ST PAUL, MN, 55104",44.9649761,-93.1431924,
"1019 SHERBURNE AVE, ST PAUL, MN, 55104",44.9568152,-93.1432064,
"1019 TOPPING ST, ST PAUL, MN, 55103",44.96767390000001,-93.1431348,
"1019 VANBUREN AVE, ST PAUL, MN, 55104",44.9622993,-93.14315400000001,
"102 FRONT AVE, ST PAUL, MN, 55117",44.97013399999999,-93.1043867,
"102 WESTERN AVE N, ST PAUL, MN, 55102",44.9443951,-93.1157576,
"1020 ASHLAND AVE, ST PAUL, MN, 55104",44.94373579999999,-93.1432064,
"1020 AURORA AVE, ST PAUL, MN, 55104",44.9546263,-93.143324,
"1020 CHARLES AVE, ST PAUL, MN, 55104",44.9573612,-93.1432211,
"1020 CONCORDIA AVE, ST PAUL, MN, 55104",44.9510946,-93.14324559999999,
"1020 FULLER AVE, ST PAUL, MN, 55104",44.95375629999999,-93.14316720000001,
"1020 HUBBARD AVE, ST PAUL, MN, 55104",44.965522,-93.143213,
"1020 IGLEHART AVE, ST PAUL, MN, 55104",44.949197999999996,-93.143324,
"1020 LAUREL AVE, ST PAUL, MN, 55104",44.9447384,-93.1431868,
"1020 MARSHALL AVE, ST PAUL, MN, 55104",44.9482893,-93.14324559999999,
"1020 STINSON ST, ST PAUL, MN, 55103",44.969189799999995,-93.1432125,
"1020 THOMAS AVE, ST PAUL, MN, 55104",44.9591815,-93.14326379999999,
"1020 TOPPING ST, ST PAUL, MN, 55103",44.967325,-93.14323409999999,
"1021 ASHLAND AVE, ST PAUL, MN, 55104",44.9441554,-93.1431868,
"1021 BLAIR AVE, ST PAUL, MN, 55104",44.9614057,-93.14319350000001,
"1021 CARROLL AVE, ST PAUL, MN, 55104",44.9504435,-93.14320490000001,
"1021 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.9640989,-93.1432927,
"1021 HUBBARD AVE, ST PAUL, MN, 55104",44.9658853,-93.14325290000001,
"1021 LAFOND AVE, ST PAUL, MN, 55104",44.96049439999999,-93.14321140000001,
"1021 PORTLAND AVE, ST PAUL, MN, 55104",44.9431164,-93.1432064,
"1022 AURORA AVE, ST PAUL, MN, 55104",44.954704,-93.143322,
"1022 BLAIR AVE, ST PAUL, MN, 55104",44.9609853,-93.14324559999999,
"1022 CARROLL AVE, ST PAUL, MN, 55104",44.950058,-93.143279,
"1022 CONCORDIA AVE, ST PAUL, MN, 55104",44.9510903,-93.14340240000001,
"1022 EDMUND AVE, ST PAUL, MN, 55104",44.9582163,-93.14325600000001,
"1022 IGLEHART AVE, ST PAUL, MN, 55104",44.9491767,-93.14336340000001,
"1022 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.962787,-93.1433059,
"1022 PORTLAND AVE, ST PAUL, MN, 55104",44.942622799999995,-93.1432652,
"1022 STINSON ST, ST PAUL, MN, 55103",44.9690928,-93.14321190000001,
"1022 VANBUREN AVE, ST PAUL, MN, 55104",44.961861299999995,-93.14318459999998,
"1023 BURGESS ST, ST PAUL, MN, 55103",44.9685821,-93.14323449999999,
"1023 CARROLL AVE, ST PAUL, MN, 55104",44.9504908,-93.1433436,
"1023 CENTRAL AVE W, ST PAUL, MN, 55104",44.9532826,-93.14324559999999,
"1023 DAYTON AVE, ST PAUL, MN, 55104",44.9476302,-93.1433632,
"1023 FULLER AVE, ST PAUL, MN, 55104",44.95415269999999,-93.143324,
"1023 MARSHALL AVE, ST PAUL, MN, 55104",44.94879829999999,-93.1432848,
"1023 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.9632239,-93.1433145,
"1023 SHERBURNE AVE, ST PAUL, MN, 55104",44.9568473,-93.1433632,
"1023 TOPPING ST, ST PAUL, MN, 55103",44.9677059,-93.14329559999999,
"1023 VANBUREN AVE, ST PAUL, MN, 55104",44.96231160000001,-93.1433716,
"1024 ASHLAND AVE, ST PAUL, MN, 55104",44.9436951,-93.1433632,
"1024 CENTRAL AVE W, ST PAUL, MN, 55104",44.9528412,-93.143324,
"1024 DAYTON AVE, ST PAUL, MN, 55104",44.9472659,-93.1433632,
"1024 EDMUND AVE, ST PAUL, MN, 55104",44.958268100000005,-93.14336,
"1024 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.963694,-93.1434448,
"1024 LAUREL AVE, ST PAUL, MN, 55104",44.94475070000001,-93.14340240000001,
"1024 SEMINARY AVE, ST PAUL, MN, 55104",44.964605299999995,-93.14342690000001,
"1024 STINSON ST, ST PAUL, MN, 55103",44.9690709,-93.14334720000001,
"1025 ASHLAND AVE, ST PAUL, MN, 55104",44.9441688,-93.1433632,
"1025 EDMUND AVE, ST PAUL, MN, 55104",44.958668700000004,-93.1433647,
"1025 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.9640946,-93.1434495,
"1025 FULLER AVE, ST PAUL, MN, 55104",44.9541889,-93.14338559999999,
"1025 PORTLAND AVE, ST PAUL, MN, 55104",44.94311210000001,-93.1433632,
"1025 ST ANTHONY AVE, ST PAUL, MN, 55104",44.9523676,-93.143324,
"1025 STINSON ST, ST PAUL, MN, 55103",44.969489200000005,-93.1433735,
"1026 AURORA AVE, ST PAUL, MN, 55104",44.954623,-93.1434416,
"1026 BLAIR AVE, ST PAUL, MN, 55104",44.960981,-93.14340240000001,
"1026 BURGESS ST, ST PAUL, MN, 55103",44.9682123,-93.14342990000002,
"1026 CARROLL AVE, ST PAUL, MN, 55104",44.950058,-93.143406,
"1026 CENTRAL AVE W, ST PAUL, MN, 55104",44.9528369,-93.1434808,
"1026 FULLER AVE, ST PAUL, MN, 55104",44.9537123,-93.1434416,
"1026 IGLEHART AVE, ST PAUL, MN, 55104",44.94923120000001,-93.1434416,
"1026 MARSHALL AVE, ST PAUL, MN, 55104",44.948245299999996,-93.14352,
"1026 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.9628179,-93.1435059,
"1026 PORTLAND AVE, ST PAUL, MN, 55104",44.94261849999999,-93.143422,
"1026 VANBUREN AVE, ST PAUL, MN, 55104",44.961873499999996,-93.1434022,
"1027 BLAIR AVE, ST PAUL, MN, 55104",44.9613992,-93.1434287,
"1027 CHARLES AVE, ST PAUL, MN, 55104",44.9577906,-93.1435041,
"1027 DAYTON AVE, ST PAUL, MN, 55104",44.9476259,-93.14352,
"1027 FULLER AVE, ST PAUL, MN, 55104",44.95418799999999,-93.143447,
"1027 HUBBARD AVE, ST PAUL, MN, 55104",44.9659152,-93.1434922,
"1027 LAFOND AVE, ST PAUL, MN, 55104",44.960531,-93.143431,
"1027 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.96322070000001,-93.1434322,
"1027 ST ANTHONY AVE, ST PAUL, MN, 55104",44.9523644,-93.1434416,
"1027 SUMMIT AVE, ST PAUL, MN, 55105",44.94174400000001,-93.143422,
"1027 TOPPING ST, ST PAUL, MN, 55103",44.967684000000006,-93.1434308,
"1027 VANBUREN AVE, ST PAUL, MN, 55104",44.9623073,-93.14352840000001,
"1028 ASHLAND AVE, ST PAUL, MN, 55104",44.943727200000005,-93.14352,
"1028 AURORA AVE, ST PAUL, MN, 55104",44.9545823,-93.1435984,
"1028 CARROLL AVE, ST PAUL, MN, 55104",44.95010449999999,-93.1434808,
"1028 CHARLES AVE, ST PAUL, MN, 55104",44.9573526,-93.1435347,
"1028 DAYTON AVE, ST PAUL, MN, 55104",44.947261600000004,-93.14352,
"1028 STINSON ST, ST PAUL, MN, 55103",44.9691216,-93.1434904,
"1028 THOMAS AVE, ST PAUL, MN, 55104",44.9592114,-93.14350290000002,
"1029 ASHLAND AVE, ST PAUL, MN, 55104",44.9441468,-93.14350040000001,
"1029 EDMUND AVE, ST PAUL, MN, 55104",44.9586281,-93.1435175,
"1029 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.9640903,-93.1436063,
"1029 FULLER AVE, ST PAUL, MN, 55104",44.9541495,-93.1434416,
