index,Block,Address,Latitude,Longitude
1313,67x farrington st,"670 N Farrington St, St Paul, MN 55103, USA",44.9614777,-93.1131486
1314,67x fuller av,"670 Fuller Ave, St Paul, MN 55104, USA",44.9537238,-93.1283927
1315,67x iglehart av,"670 Iglehart Ave, St Paul, MN 55104, USA",44.94923370000001,-93.12836329999999
1316,67x kent st,"670 N Kent St, St Paul, MN 55103, USA",44.9614364,-93.12346970000002
1317,67x lafond av,"670 Lafond Ave, St Paul, MN 55104, USA",44.9600242,-93.1284574
1318,67x lexington pa n,"670 Robert St N, St Paul, MN 55101, USA",44.955295,-93.098006
1319,67x minnehaha av w,"670 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627922,-93.1284848
1320,67x sherburne av,"670 Sherburne Ave, St Paul, MN 55104, USA",44.9564283,-93.1284496
1321,67x thomas av,"670 Thomas Ave W, St Paul, MN 55104, USA",44.9591504,-93.12844040000002
1322,67x vanburen av,"670 Van Buren Ave, St Paul, MN 55104, USA",44.9618842,-93.1283855
1323,67x virginia st,"670 Virginia St, St Paul, MN 55103, USA",44.9616327,-93.1144842
1324,67x western av n,"670 Western Ave N, St Paul, MN 55103, USA",44.96167910000001,-93.1158655
1325,68x aurora av,"680 Aurora Ave, St Paul, MN 55104, USA",44.954811600000006,-93.1289359
1326,68x blair av,"680 Blair Ave, St Paul, MN 55104, USA",44.9611567,-93.1289405
1327,68x carroll av,"680 Carroll Ave, St Paul, MN 55104, USA",44.95034,-93.1289163
1328,68x central av w,"680 Central Ave W, St Paul, MN 55104, USA",44.9530372,-93.1289201
1329,68x charles av,"680 Charles Ave, St Paul, MN 55104, USA",44.95753870000001,-93.12894659999999
1330,68x chatsworth st n,"680 Chatsworth St N, St Paul, MN 55104, USA",44.9619393,-93.1408496
1331,68x dale st n,"680 Dale St N, St Paul, MN 55103, USA",44.96172809999999,-93.1260167
1332,68x edmund av,"680 Edmund Ave W, St Paul, MN 55104, USA",44.95843989999999,-93.1289442
1333,68x fuller av,"680 Fuller Ave, St Paul, MN 55104, USA",44.9539391,-93.1289367
1334,68x iglehart av,"680 Iglehart Ave, St Paul, MN 55104, USA",44.9494347,-93.1289015
1335,68x jackson st,"680 Jackson St, St Paul, MN 55101, USA",44.9563417,-93.0972727
1336,68x lafond av,"680 Lafond Ave, St Paul, MN 55104, USA",44.9602525,-93.1289463
1337,68x marshall av,"680 Marshall Ave, St Paul, MN 55104, USA",44.94853079999999,-93.1288881
1338,68x minnehaha av w,"680 W Minnehaha Ave, St Paul, MN 55104, USA",44.962774,-93.129151
1339,68x piercebutler rd,"680 W Pierce Butler Route, St Paul, MN 55104, USA",44.96471589999999,-93.1292839
1340,68x rice st,"680 Rice St, St Paul, MN 55103, USA",44.9622121,-93.1057662
1341,68x sherburne av,"680 Sherburne Ave, St Paul, MN 55104, USA",44.9566276,-93.1289375
1342,68x stalbans st n,"680 St Albans St N, St Paul, MN 55104, USA",44.9616753,-93.1286968
1343,68x stanthony av,"680 St Anthony Ave, St Paul, MN 55104, USA",44.9521453,-93.1289015
1344,68x thomas av,"680 Thomas Ave W, St Paul, MN 55104, USA",44.959132200000006,-93.1291066
1345,68x university av w,"680 University Ave W, St Paul, MN 55104, USA",44.9552699,-93.1291372
1346,68x vanburen av,"680 Van Buren Ave, St Paul, MN 55104, USA",44.962056200000006,-93.128959
1347,68x virginia st,"680 Virginia St, St Paul, MN 55103, USA",44.9618991,-93.1144749
1348,68x wells st,"680 Wells St, St Paul, MN 55106, USA",44.96729999999999,-93.07182399999999
1349,68x western av n,"680 Western Ave N, St Paul, MN 55103, USA",44.96186220000001,-93.1158517
1350,69x 4 st e,"690 4th St E, St Paul, MN 55106, USA",44.9557271,-93.0702815
1351,69x aurora av,"690 Aurora Ave, St Paul, MN 55104, USA",44.9546078,-93.1293723
1352,69x bedford st,"690 Bedford St, St Paul, MN 55130, USA",44.9620635,-93.0774152
1353,69x blair av,"690 Blair Ave, St Paul, MN 55104, USA",44.960945,-93.1294227
1354,69x carroll av,"690 Carroll Ave, St Paul, MN 55104, USA",44.9503403,-93.1293366
1355,69x central av w,"690 Central Ave W, St Paul, MN 55104, USA",44.95285910000001,-93.1293723
1356,69x charles av,"690 Charles Ave, St Paul, MN 55104, USA",44.9573386,-93.1294214
1357,69x dale st n,"690 Dale St N, St Paul, MN 55103, USA",44.9622036,-93.1263342
1358,69x edmund av,"690 Edmund Ave W, St Paul, MN 55104, USA",44.9582124,-93.1294384
1359,69x farrington st,"690 N Farrington St, St Paul, MN 55103, USA",44.96160029999999,-93.11314899999999
1360,69x fuller av,"690 Fuller Ave, St Paul, MN 55104, USA",44.95373350000001,-93.1293723
1361,69x iglehart av,"690 Iglehart Ave, St Paul, MN 55104, USA",44.949251200000006,-93.1294115
1362,69x lafond av,"690 Lafond Ave, St Paul, MN 55104, USA",44.9600701,-93.12944499999999
1363,69x minnehaha av w,"690 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627282,-93.1295081
1364,69x rice st,"690 Rice St, St Paul, MN 55103, USA",44.962556,-93.10578559999999
1365,69x sherburne av,"690 Sherburne Ave, St Paul, MN 55104, USA",44.9564209,-93.129448
1366,69x stalbans st n,"690 St Albans St N, St Paul, MN 55104, USA",44.962026,-93.1289164
1367,69x stanthony av,"690 St Anthony Ave, St Paul, MN 55104, USA",44.9521468,-93.12931379999999
1368,69x thomas av,"690 Thomas Ave W, St Paul, MN 55104, USA",44.95908729999999,-93.1294161
1369,69x university av w,"690 University Ave W, St Paul, MN 55104, USA",44.9554633,-93.12939190000002
1370,69x vanburen av,"690 Van Buren Ave, St Paul, MN 55104, USA",44.9618916,-93.12944759999999
1371,69x virginia st,"690 Virginia St, St Paul, MN 55103, USA",44.9621334,-93.1145628
1372,69x western av n,"690 Western Ave N, St Paul, MN 55103, USA",44.962118200000006,-93.1157954
1373,6x 9 st e,"60 9th St E, St Paul, MN 55101, USA",44.9492531,-93.0949716
1374,6x como av,"60 Como Ave, St Paul, MN 55103, USA",44.958952,-93.1019767
1375,6x empire dr,"60 Empire Dr, St Paul, MN 55103, USA",44.9612711,-93.10205069999999
1376,6xx aurora av,"600 Aurora Ave, St Paul, MN 55103, USA",44.9544829,-93.1223262
1377,6xx chatsworth st n,"600 Chatsworth St N, St Paul, MN 55104, USA",44.959392,-93.1415648
1378,6xx farrington st,"600 N Farrington St, St Paul, MN 55103, USA",44.95941149999999,-93.1134297
1379,6xx lafond av,"600 Lafond Ave, St Paul, MN 55103, USA",44.9600544,-93.1255145
1380,6xx university av w,"600 University Ave W, St Paul, MN 55103, USA",44.9553355,-93.1251137
1381,70x aurora av,"700 Aurora Ave, St Paul, MN 55104, USA",44.95460410000001,-93.129774
1382,70x blair av,"700 Blair Ave, St Paul, MN 55104, USA",44.9608947,-93.1298194
1383,70x carroll av,"700 Carroll Ave, St Paul, MN 55104, USA",44.9503406,-93.1297569
1384,70x central av w,"700 Central Ave W, St Paul, MN 55104, USA",44.9528463,-93.1298425
1385,70x charles av,"700 Charles Ave, St Paul, MN 55104, USA",44.9573158,-93.1298113
1386,70x concordia av,"700 Concordia Ave, St Paul, MN 55104, USA",44.9512458,-93.1296295
1387,70x dale st n,"700 Dale St N, St Paul, MN 55103, USA",44.9624135,-93.12596320000002
1388,70x edmund av,"700 Edmund Ave W, St Paul, MN 55104, USA",44.9582655,-93.1298274
1389,70x farrington st,"700 N Farrington St, St Paul, MN 55103, USA",44.9616617,-93.1131492
1390,70x fuller av,"700 Fuller Ave, St Paul, MN 55104, USA",44.95371859999999,-93.1297641
1391,70x grotto st n,"700 Grotto St N, Roseville, MN 55113, USA",44.9921018,-93.1295503
1392,70x hamline av n,"700 Hamline Ave N, St Paul, MN 55104, USA",44.9623204,-93.1565964
1393,70x iglehart av,"700 Iglehart Ave, St Paul, MN 55104, USA",44.94922709999999,-93.1297054
1394,70x kent st,"700 N Kent St, St Paul, MN 55103, USA",44.96233489999999,-93.123592
1395,70x lafond av,"700 Lafond Ave, St Paul, MN 55104, USA",44.9600583,-93.12987609999999
1396,70x minnehaha av w,"700 W Minnehaha Ave, St Paul, MN 55104, USA",44.962729,-93.1298412
1397,70x robert st n,"700 Robert St N, St Paul, MN 55103, USA",44.9562501,-93.0983145
1398,70x sherburne av,"700 Sherburne Ave, St Paul, MN 55104, USA",44.956397,-93.129851
1399,70x stanthony av,"700 St Anthony Ave, St Paul, MN 55104, USA",44.9521483,-93.1297262
1400,70x thomas av,"700 Thomas Ave W, St Paul, MN 55104, USA",44.9590901,-93.1298163
1401,70x university av w,"700 University Ave W, St Paul, MN 55104, USA",44.9556528,-93.1296954
1402,70x vanburen av,"700 Van Buren Ave, St Paul, MN 55104, USA",44.9618148,-93.129843
1403,70x virginia st,"700 Virginia St, St Paul, MN 55103, USA",44.96257070000001,-93.1144535
1404,70x western av n,"700 Western Ave N, St Paul, MN 55103, USA",44.96247839999999,-93.1158792
1405,71x aurora av,"710 Aurora Ave, St Paul, MN 55104, USA",44.9546059,-93.1301167
1406,71x avon st n,"710 Avon St N, St Paul, MN 55103, USA",44.9701999,-93.1334154
1407,71x blair av,"710 Blair Ave, St Paul, MN 55104, USA",44.96095990000001,-93.1302105
1408,71x capitol ht,"710 Smith Ave S, St Paul, MN 55107, USA",44.9245054,-93.101597
1409,71x carroll av,"710 Carroll Ave, St Paul, MN 55104, USA",44.9503408,-93.1301771
1410,71x central av w,"710 Central Ave W, St Paul, MN 55104, USA",44.9528001,-93.1301388
1411,71x charles av,"710 Charles Ave, St Paul, MN 55104, USA",44.9573359,-93.1301875
1412,71x concordia av,"710 Concordia Ave, St Paul, MN 55104, USA",44.9510948,-93.1301575
1413,71x dale st n,"710 Dale St N, St Paul, MN 55103, USA",44.9626407,-93.1260312
1414,71x edmund av,"710 Edmund Ave W, St Paul, MN 55104, USA",44.95826470000001,-93.13019090000002
1415,71x fuller av,"710 Fuller Ave, St Paul, MN 55104, USA",44.953712,-93.130156
1416,71x kent st,"710 N Kent St, St Paul, MN 55103, USA",44.9626526,-93.1235931
1417,71x lafond av,"710 Lafond Ave, St Paul, MN 55104, USA",44.96004869999999,-93.1302288
1418,71x mackubin st,"710 N Mackubin St, St Paul, MN 55103, USA",44.962217300000006,-93.121259
1419,71x marshall av,"710 Marshall Ave, St Paul, MN 55104, USA",44.9483223,-93.1302099
1420,71x minnehaha av w,"710 W Minnehaha Ave, St Paul, MN 55104, USA",44.96273,-93.1302657
1421,71x sherburne av,"710 Sherburne Ave, St Paul, MN 55104, USA",44.9564432,-93.1301952
1422,71x stalbans st n,"710 St Albans St N, St Paul, MN 55103, USA",44.9702624,-93.1285082
1423,71x stanthony av,"710 St Anthony Ave, St Paul, MN 55104, USA",44.9521498,-93.13013850000002
1424,71x thomas av,"710 Thomas Ave W, St Paul, MN 55104, USA",44.959091,-93.1301492
1425,71x university av w,"710 University Ave W, St Paul, MN 55104, USA",44.9554126,-93.1304859
1426,71x vanburen av,"710 Van Buren Ave, St Paul, MN 55104, USA",44.9619075,-93.1301962
1427,72x arcade st,"720 Arcade St, St Paul, MN 55106, USA",44.9630611,-93.0659673
1428,72x aurora av,"720 Aurora Ave, St Paul, MN 55104, USA",44.9546083,-93.1305806
1429,72x carroll av,"720 Carroll Ave, St Paul, MN 55104, USA",44.9503411,-93.1305974
1430,72x central av w,"720 Central Ave W, St Paul, MN 55104, USA",44.9528014,-93.1305223
1431,72x charles av,"720 Charles Ave, St Paul, MN 55104, USA",44.9573144,-93.13056170000002
1432,72x concordia av,"720 Concordia Ave, St Paul, MN 55104, USA",44.9510948,-93.1306515
1433,72x edmund av,"720 Edmund Ave W, St Paul, MN 55104, USA",44.958206,-93.1306004
1434,72x front av,"720 Front Ave, St Paul, MN 55103, USA",44.97020870000001,-93.1414848
1435,72x fuller av,"720 Fuller Ave, St Paul, MN 55104, USA",44.9537167,-93.1305282
1436,72x grotto st n,"720 Grotto St N, St Paul, MN 55104, USA",44.9629444,-93.1314441
1437,72x hamline av n,"720 Hamline Ave N, St Paul, MN 55104, USA",44.9628021,-93.1566593
1438,72x iglehart av,"720 Iglehart Ave, St Paul, MN 55104, USA",44.94922800000001,-93.1306197
1439,72x jackson st,"720 Jackson St, St Paul, MN 55130, USA",44.9601419,-93.0981443
1440,72x lafond av,"720 Lafond Ave, St Paul, MN 55104, USA",44.960051,-93.130568
1441,72x marshall av,"720 Marshall Ave, St Paul, MN 55104, USA",44.9483009,-93.1305941
1442,72x minnehaha av w,"720 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627795,-93.1306159
1443,72x sherburne av,"720 Sherburne Ave, St Paul, MN 55104, USA",44.9564211,-93.1305675
1444,72x stanthony av,"720 St Anthony Ave, St Paul, MN 55104, USA",44.9521513,-93.1305509
1445,72x thomas av,"720 Thomas Ave W, St Paul, MN 55104, USA",44.959162000000006,-93.1306821
1446,72x university av w,"720 University Ave W, St Paul, MN 55104, USA",44.955408,-93.1307126
1447,72x vanburen av,"720 Van Buren Ave, St Paul, MN 55104, USA",44.9618184,-93.13060420000001
1448,72x virginia st,"720 Virginia St, St Paul, MN 55103, USA",44.96298669999999,-93.1147259
1449,72x western av n,"720 Western Ave N, St Paul, MN 55103, USA",44.96284470000001,-93.1158745
1450,73x blair av,"730 Blair Ave, St Paul, MN 55104, USA",44.96089600000001,-93.130953
1451,73x carroll av,"730 Carroll Ave, St Paul, MN 55104, USA",44.9503414,-93.1310177
1452,73x central av w,"730 Central Ave W, St Paul, MN 55104, USA",44.952778,-93.130905
1453,73x charles av,"730 Charles Ave, St Paul, MN 55104, USA",44.9573331,-93.1309536
1454,73x concordia av,"730 Concordia Ave, St Paul, MN 55104, USA",44.9510948,-93.1310478
1455,73x dale st n,"730 Dale St N, St Paul, MN 55103, USA",44.9636749,-93.1262611
1456,73x edmund av,"730 Edmund Ave W, St Paul, MN 55104, USA",44.9582531,-93.13094620000001
1457,73x front av,"730 Front Ave, St Paul, MN 55103, USA",44.97020870000001,-93.1414848
1458,73x fuller av,"730 Fuller Ave, St Paul, MN 55104, USA",44.953727,-93.1309397
1459,73x lafond av,"730 Lafond Ave, St Paul, MN 55104, USA",44.9600646,-93.1309773
1460,73x marshall av,"730 Marshall Ave, St Paul, MN 55104, USA",44.9483645,-93.1308636
1461,73x minnehaha av w,"730 W Minnehaha Ave, St Paul, MN 55104, USA",44.96275780000001,-93.1310754
1462,73x piercebutler rd,"730 W Pierce Butler Route, St Paul, MN 55104, USA",44.9647211,-93.131105
1463,73x sherburne av,"730 Sherburne Ave, St Paul, MN 55104, USA",44.9564592,-93.1309397
1464,73x stanthony av,"730 St Anthony Ave, St Paul, MN 55104, USA",44.9521528,-93.1309632
1465,73x thomas av,"730 Thomas Ave W, St Paul, MN 55104, USA",44.9591534,-93.1309956
1466,73x university av w,"730 University Ave W, St Paul, MN 55104, USA",44.95539609999999,-93.1310034
1467,73x vanburen av,"730 Van Buren Ave, St Paul, MN 55104, USA",44.9618203,-93.1310068
1468,73x victoria st n,"730 Victoria St N, St Paul, MN 55103, USA",44.9702096,-93.1364708
1469,73x western av n,"730 Western Ave N, St Paul, MN 55103, USA",44.9632453,-93.11587879999999
1470,74x aurora av,"740 Aurora Ave, St Paul, MN 55104, USA",44.9548247,-93.1314692
1471,74x blair av,"740 Blair Ave, St Paul, MN 55104, USA",44.96095769999999,-93.1316253
1472,74x capitol ht,"740 Capitol Heights, St Paul, MN 55103, USA",44.9577661,-93.0989747
1473,74x carroll av,"740 Carroll Ave, St Paul, MN 55104, USA",44.9503417,-93.1314414
1474,74x central av w,"740 Central Ave W, St Paul, MN 55104, USA",44.9530459,-93.1314572
1475,74x charles av,"740 Charles Ave, St Paul, MN 55104, USA",44.957534,-93.1314664
1476,74x chatsworth st n,"740 Chatsworth St N, St Paul, MN 55104, USA",44.9635686,-93.1415443
1477,74x concordia av,"740 Concordia Ave, St Paul, MN 55104, USA",44.9512792,-93.1315001
1478,74x dale st n,"740 Dale St N, St Paul, MN 55103, USA",44.9645269,-93.1262574
1479,74x edmund av,"740 Edmund Ave W, St Paul, MN 55104, USA",44.958178,-93.1316522
1480,74x englewood av,"740 Englewood Ave, St Paul, MN 55104, USA",44.9636074,-93.1316364
1481,74x fuller av,"740 Fuller Ave, St Paul, MN 55104, USA",44.9537276,-93.1315863
1482,74x lafond av,"740 Lafond Ave, St Paul, MN 55104, USA",44.96025299999999,-93.131452
1483,74x lexington pa n,"740 Lexington Pkwy N, St Paul, MN 55104, USA",44.9636175,-93.1462284
1484,74x milton st n,"740 N Milton St, St Paul, MN 55104, USA",44.963891,-93.13913559999999
1485,74x minnehaha av w,"740 W Minnehaha Ave, St Paul, MN 55104, USA",44.9629747,-93.1314864
1486,74x piercebutler rd,"740 W Pierce Butler Route, St Paul, MN 55104, USA",44.96472199999999,-93.1314752
1487,74x sherburne av,"740 Sherburne Ave, St Paul, MN 55104, USA",44.9566281,-93.1314621
1488,74x stanthony av,"740 St Anthony Ave, St Paul, MN 55104, USA",44.9521536,-93.1314412
1489,74x thomas av,"740 Thomas Ave W, St Paul, MN 55104, USA",44.95935550000001,-93.13147159999998
1490,74x university av w,"740 University Ave W, St Paul, MN 55104, USA",44.9554167,-93.1317626
1491,74x vanburen av,"740 Van Buren Ave, St Paul, MN 55104, USA",44.9620682,-93.1314798
1492,75x 7 st e,"750 7th St E, St Paul, MN 55106, USA",44.959779,-93.069891
1493,75x aurora av,"750 Aurora Ave, St Paul, MN 55104, USA",44.9545933,-93.1318998
1494,75x blair av,"750 Blair Ave, St Paul, MN 55104, USA",44.9609491,-93.1319389
1495,75x capitol bd,"750 N Capitol Blvd, St Paul, MN 55103, USA",44.9604226,-93.1022034
1496,75x carroll av,"750 Carroll Ave, St Paul, MN 55104, USA",44.95010389999999,-93.1318889
1497,75x central av w,"750 Central Ave W, St Paul, MN 55104, USA",44.9528068,-93.1319545
1498,75x charles av,"750 Charles Ave, St Paul, MN 55104, USA",44.9573426,-93.1319373
1499,75x concordia av,"750 Concordia Ave, St Paul, MN 55104, USA",44.9509718,-93.1319896
1500,75x edmund av,"750 Edmund Ave W, St Paul, MN 55104, USA",44.958175,-93.131822
1501,75x englewood av,"750 Englewood Ave, St Paul, MN 55104, USA",44.9636091,-93.1320395
1502,75x fuller av,"750 Fuller Ave, St Paul, MN 55104, USA",44.9537128,-93.1319684
1503,75x grotto st n,"750 Grotto St N, St Paul, MN 55104, USA",44.96362979999999,-93.1314328
1504,75x iglehart av,"750 Iglehart Ave, St Paul, MN 55104, USA",44.9491981,-93.1318728
1505,75x jackson st,"750 Jackson St, St Paul, MN 55117, USA",44.9618894,-93.0979926
1506,75x lafond av,"750 Lafond Ave, St Paul, MN 55104, USA",44.9600559,-93.1320091
1507,75x milton st n,"750 N Milton St, St Paul, MN 55104, USA",44.9641122,-93.1381628
1508,75x minnehaha av w,"750 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627519,-93.1319593
1509,75x sherburne av,"750 Sherburne Ave, St Paul, MN 55104, USA",44.95643140000001,-93.13195859999999
1510,75x thomas av,"750 Thomas Ave W, St Paul, MN 55104, USA",44.959164,-93.1319401
1511,75x university av w,"750 University Ave W, St Paul, MN 55104, USA",44.95546760000001,-93.1318998
1512,75x vanburen av,"750 Van Buren Ave, St Paul, MN 55104, USA",44.9618956,-93.1319638
1513,75x victoria st n,"750 Victoria St N, St Paul, MN 55103, USA",44.9702096,-93.1364708
1514,75x western av n,"750 Western Ave N, St Paul, MN 55103, USA",44.9637913,-93.115899
1515,76x aurora av,"760 Aurora Ave, St Paul, MN 55104, USA",44.9546003,-93.1323113
1516,76x blair av,"760 Blair Ave, St Paul, MN 55104, USA",44.9608929,-93.1323732
1517,76x carroll av,"760 Carroll Ave, St Paul, MN 55104, USA",44.9501046,-93.1323309
1518,76x central av w,"760 Central Ave W, St Paul, MN 55104, USA",44.9528068,-93.1324027
1519,76x charles av,"760 Charles Ave, St Paul, MN 55104, USA",44.9573298,-93.1324075
1520,76x concordia av,"760 Concordia Ave, St Paul, MN 55104, USA",44.9509727,-93.132449
1521,76x edmund av,"760 Edmund Ave W, St Paul, MN 55104, USA",44.958175,-93.13221
1522,76x englewood av,"760 Englewood Ave, St Paul, MN 55104, USA",44.96361029999999,-93.1323376
1523,76x front av,"760 Front Ave, St Paul, MN 55103, USA",44.97020870000001,-93.1414848
1524,76x fuller av,"760 Fuller Ave, St Paul, MN 55104, USA",44.95372589999999,-93.1323113
1525,76x grotto st n,"760 Grotto St N, St Paul, MN 55104, USA",44.9638557,-93.1314288
1526,76x iglehart av,"760 Iglehart Ave, St Paul, MN 55104, USA",44.9492084,-93.1323113
1527,76x lafond av,"760 Lafond Ave, St Paul, MN 55104, USA",44.9600566,-93.1323362
1528,76x marshall av,"760 Marshall Ave, St Paul, MN 55104, USA",44.9483338,-93.1323243
1529,76x milton st n,"760 N Milton St, St Paul, MN 55104, USA",44.9643266,-93.1381972
1530,76x minnehaha av w,"760 W Minnehaha Ave, St Paul, MN 55104, USA",44.96270579999999,-93.13237509999999
